unit,               hm,                  cTime,        dt,       sat,sel,mod,      Tb,  vb,  ib,  ioc,  voc_soc,    vsat,dv_dyn,voc_stat,voc_ekf,     y_ekf,    soc_s,soc_ekf,soc,sat_lag,ib_lag,
mon_rep230820,2023-08-20T16:27:46,3169.999,  4.999,1,0,0, 24.500, 14.494, -0.031,-15.000, 14.699, 13.798, -0.001, 14.555, 14.547,  0.008,  1.000,  0.999,  1.000,1.00000,-0.01312,
mon_rep230820,2023-08-20T16:27:51,3174.999,  5.000,1,0,0, 24.500, 14.494, -0.031,-15.000, 14.699, 13.798, -0.001, 14.555, 14.549,  0.005,  1.000,  0.999,  1.000,1.00000,-0.01317,
mon_rep230820,2023-08-20T16:27:56,3180.000,  5.001,1,0,0, 24.500, 14.494, -0.031,-15.000, 14.699, 13.798, -0.001, 14.555, 14.551,  0.004,  1.000,  0.999,  1.000,1.00000,-0.01322,
mon_rep230820,2023-08-20T16:28:01,3184.999,  4.999,1,0,0, 24.500, 14.494, -0.031,-15.000, 14.699, 13.798, -0.001, 14.555, 14.552,  0.003,  1.000,  0.999,  1.000,1.00000,-0.01326,
mon_rep230820,2023-08-20T16:28:06,3189.999,  5.000,1,0,0, 24.500, 14.490, -0.031,-15.000, 14.699, 13.798, -0.001, 14.551, 14.553, -0.002,  1.000,  0.999,  1.000,1.00000,-0.01331,
mon_rep230820,2023-08-20T16:28:11,3194.999,  5.000,1,0,0, 24.500, 14.498,  0.003,-15.000, 14.699, 13.798, -0.000, 14.558, 14.552,  0.006,  1.000,  0.999,  1.000,1.00000,-0.01331,
mon_rep230820,2023-08-20T16:28:16,3200.000,  5.001,1,0,0, 24.500, 14.498,  0.003,-15.000, 14.700, 13.798, -0.000, 14.558, 14.554,  0.004,  1.000,  0.999,  1.000,1.00000,-0.01327,
mon_rep230820,2023-08-20T16:28:21,3204.999,  4.999,1,0,0, 24.500, 14.485,  0.003,-15.000, 14.700, 13.798, -0.000, 14.545, 14.555, -0.010,  1.000,  0.999,  1.000,1.00000,-0.01323,
mon_rep230820,2023-08-20T16:28:26,3210.000,  5.001,1,0,0, 24.500, 14.485,  0.003,-15.000, 14.700, 13.798, -0.000, 14.545, 14.552, -0.007,  1.000,  0.999,  1.000,1.00000,-0.01318,
mon_rep230820,2023-08-20T16:28:31,3215.000,  5.000,1,0,0, 24.500, 14.490, -0.031,-15.000, 14.700, 13.798, -0.001, 14.551, 14.550,  0.001,  1.000,  0.999,  1.000,1.00000,-0.01319,
mon_rep230820,2023-08-20T16:28:36,3219.999,  4.999,1,0,0, 24.500, 14.490,  0.003,-15.000, 14.700, 13.798, -0.000, 14.550, 14.550,  0.000,  1.000,  0.999,  1.000,1.00000,-0.01319,
mon_rep230820,2023-08-20T16:28:41,3224.999,  5.000,1,0,0, 24.500, 14.494,  0.003,-15.000, 14.700, 13.798, -0.000, 14.554, 14.550,  0.004,  1.000,  0.999,  1.000,1.00000,-0.01315,
mon_rep230820,2023-08-20T16:28:46,3230.000,  5.001,1,0,0, 24.500, 14.490,  0.038,-15.000, 14.700, 13.798,  0.000, 14.550, 14.551, -0.002,  1.000,  0.999,  1.000,1.00000,-0.01306,
mon_rep230820,2023-08-20T16:28:51,3235.000,  5.000,1,0,0, 24.500, 14.494,  0.038,-15.000, 14.700, 13.798,  0.001, 14.553, 14.551,  0.003,  1.000,  0.999,  1.000,1.00000,-0.01292,
mon_rep230820,2023-08-20T16:28:56,3240.000,  5.000,1,0,0, 24.500, 14.485,  0.038,-15.000, 14.700, 13.798,  0.001, 14.544, 14.552, -0.007,  1.000,  0.999,  1.000,1.00000,-0.01278,
mon_rep230820,2023-08-20T16:29:01,3245.000,  5.000,1,0,0, 24.500, 14.507,  0.038,-15.000, 14.700, 13.798,  0.001, 14.566, 14.549,  0.017,  1.000,  0.999,  1.000,1.00000,-0.01265,
mon_rep230820,2023-08-20T16:29:06,3250.000,  5.000,1,0,0, 24.500, 14.498,  0.038,-15.000, 14.700, 13.798,  0.001, 14.557, 14.555,  0.003,  1.000,  0.999,  1.000,1.00000,-0.01251,
mon_rep230820,2023-08-20T16:29:11,3254.999,  4.999,1,0,0, 24.500, 14.507,  0.038,-15.000, 14.700, 13.798,  0.001, 14.566, 14.556,  0.011,  1.000,  0.999,  1.000,1.00000,-0.01238,
mon_rep230820,2023-08-20T16:29:16,3259.999,  5.000,1,0,0, 24.500, 14.507,  0.038,-15.000, 14.700, 13.798,  0.001, 14.566, 14.559,  0.007,  1.000,  0.999,  1.000,1.00000,-0.01225,
mon_rep230820,2023-08-20T16:29:21,3265.000,  5.001,1,0,0, 24.500, 14.494,  0.003,-15.000, 14.700, 13.798,  0.000, 14.554, 14.561, -0.007,  1.000,  0.999,  1.000,1.00000,-0.01216,
mon_rep230820,2023-08-20T16:29:26,3270.000,  5.000,1,0,0, 24.500, 14.502,  0.003,-15.000, 14.700, 13.798,  0.000, 14.562, 14.559,  0.003,  1.000,  0.999,  1.000,1.00000,-0.01212,
mon_rep230820,2023-08-20T16:29:31,3275.000,  5.000,1,0,0, 24.500, 14.498,  0.003,-15.000, 14.700, 13.798,  0.000, 14.558, 14.560, -0.002,  1.000,  0.999,  1.000,1.00000,-0.01208,
mon_rep230820,2023-08-20T16:29:36,3280.000,  5.000,1,0,0, 24.500, 14.507,  0.003,-15.000, 14.700, 13.798,  0.000, 14.567, 14.559,  0.008,  1.000,  0.999,  1.000,1.00000,-0.01204,
mon_rep230820,2023-08-20T16:29:41,3285.000,  5.000,1,0,0, 24.500, 14.494,  0.003,-15.000, 14.700, 13.798,  0.000, 14.554, 14.562, -0.008,  1.000,  0.999,  1.000,1.00000,-0.01200,
mon_rep230820,2023-08-20T16:29:46,3290.000,  5.000,1,0,0, 24.500, 14.498, -0.031,-15.000, 14.700, 13.798, -0.000, 14.558, 14.559, -0.001,  1.000,  0.999,  1.000,1.00000,-0.01200,
mon_rep230820,2023-08-20T16:29:51,3295.000,  5.000,1,0,0, 24.500, 14.498, -0.031,-15.000, 14.700, 13.798, -0.000, 14.558, 14.559, -0.000,  1.000,  0.999,  1.000,1.00000,-0.01205,
mon_rep230820,2023-08-20T16:29:56,3299.999,  4.999,1,0,0, 24.500, 14.502, -0.031,-15.000, 14.700, 13.798, -0.000, 14.562, 14.559,  0.004,  1.000,  0.999,  1.000,1.00000,-0.01210,
mon_rep230820,2023-08-20T16:30:01,3305.000,  5.001,1,0,0, 24.500, 14.498,  0.003,-15.000, 14.700, 13.798,  0.000, 14.558, 14.560, -0.002,  1.000,  0.999,  1.000,1.00000,-0.01211,
mon_rep230820,2023-08-20T16:30:06,3310.000,  5.000,1,0,0, 24.500, 14.502,  0.003,-15.000, 14.700, 13.798,  0.000, 14.562, 14.559,  0.003,  1.000,  0.999,  1.000,1.00000,-0.01207,
mon_rep230820,2023-08-20T16:30:11,3314.999,  4.999,1,0,0, 24.500, 14.494, -0.031,-15.000, 14.700, 13.798, -0.000, 14.554, 14.560, -0.006,  1.000,  0.999,  1.000,1.00000,-0.01207,
mon_rep230820,2023-08-20T16:30:16,3320.000,  5.001,1,0,0, 24.500, 14.494, -0.031,-15.000, 14.700, 13.798, -0.000, 14.554, 14.558, -0.004,  1.000,  0.999,  1.000,1.00000,-0.01212,
mon_rep230820,2023-08-20T16:30:21,3324.999,  4.999,1,0,0, 24.500, 14.494, -0.031,-15.000, 14.700, 13.798, -0.001, 14.555, 14.557, -0.002,  1.000,  0.999,  1.000,1.00000,-0.01217,
mon_rep230820,2023-08-20T16:30:26,3330.000,  5.001,1,0,0, 24.500, 14.511, -0.031,-15.000, 14.700, 13.798, -0.001, 14.572, 14.556,  0.015,  1.000,  0.999,  1.000,1.00000,-0.01222,
mon_rep230820,2023-08-20T16:30:31,3335.000,  5.000,1,0,0, 24.500, 14.502, -0.031,-15.000, 14.700, 13.798, -0.001, 14.563, 14.561,  0.002,  1.000,  0.999,  1.000,1.00000,-0.01227,
mon_rep230820,2023-08-20T16:30:36,3340.000,  5.000,1,0,0, 24.500, 14.490, -0.031,-15.000, 14.700, 13.798, -0.001, 14.551, 14.561, -0.011,  1.000,  0.999,  1.000,1.00000,-0.01232,
mon_rep230820,2023-08-20T16:30:41,3344.999,  4.999,1,0,0, 24.500, 14.485, -0.031,-15.000, 14.700, 13.798, -0.001, 14.546, 14.558, -0.012,  1.000,  0.999,  1.000,1.00000,-0.01237,
mon_rep230820,2023-08-20T16:30:46,3350.000,  5.001,1,0,0, 24.500, 14.494, -0.031,-15.000, 14.700, 13.798, -0.001, 14.555, 14.554,  0.001,  1.000,  0.999,  1.000,1.00000,-0.01242,
mon_rep230820,2023-08-20T16:30:51,3355.000,  5.000,1,0,0, 24.500, 14.502,  0.003,-15.000, 14.700, 13.798, -0.000, 14.562, 14.554,  0.008,  1.000,  0.999,  1.000,1.00000,-0.01243,
mon_rep230820,2023-08-20T16:30:56,3360.000,  5.000,1,0,0, 24.500, 14.494,  0.003,-15.000, 14.700, 13.798, -0.000, 14.554, 14.557, -0.003,  1.000,  0.999,  1.000,1.00000,-0.01239,
mon_rep230820,2023-08-20T16:31:01,3365.000,  5.000,1,0,0, 24.500, 14.498,  0.003,-15.000, 14.700, 13.798, -0.000, 14.558, 14.556,  0.002,  1.000,  0.999,  1.000,1.00000,-0.01235,
mon_rep230820,2023-08-20T16:31:06,3369.999,  4.999,1,0,0, 24.500, 14.498, -0.031,-15.000, 14.700, 13.798, -0.001, 14.559, 14.556,  0.002,  1.000,  0.999,  1.000,1.00000,-0.01235,
mon_rep230820,2023-08-20T16:31:11,3374.999,  5.000,1,0,0, 24.500, 14.490, -0.031,-15.000, 14.700, 13.798, -0.001, 14.551, 14.557, -0.006,  1.000,  0.999,  1.000,1.00000,-0.01240,
mon_rep230820,2023-08-20T16:31:16,3379.999,  5.000,1,0,0, 24.500, 14.498,  0.003,-15.000, 14.700, 13.798, -0.000, 14.558, 14.555,  0.003,  1.000,  0.999,  1.000,1.00000,-0.01240,
mon_rep230820,2023-08-20T16:31:21,3385.000,  5.001,1,0,0, 24.500, 14.502,  0.038,-15.000, 14.700, 13.798,  0.000, 14.562, 14.556,  0.006,  1.000,  0.999,  1.000,1.00000,-0.01232,
mon_rep230820,2023-08-20T16:31:26,3390.000,  5.000,1,0,0, 24.500, 14.511,  0.038,-15.000, 14.700, 13.798,  0.001, 14.570, 14.558,  0.013,  1.000,  0.999,  1.000,1.00000,-0.01218,
mon_rep230820,2023-08-20T16:31:31,3395.000,  5.000,1,0,0, 24.500, 14.498,  0.003,-15.000, 14.700, 13.798,  0.000, 14.558, 14.562, -0.004,  1.000,  0.999,  1.000,1.00000,-0.01210,
mon_rep230820,2023-08-20T16:31:36,3400.000,  5.000,1,0,0, 24.500, 14.502,  0.003,-15.000, 14.700, 13.798,  0.000, 14.562, 14.560,  0.001,  1.000,  0.999,  1.000,1.00000,-0.01205,
mon_rep230820,2023-08-20T16:31:41,3404.999,  4.999,1,0,0, 24.500, 14.507,  0.003,-15.000, 14.700, 13.798,  0.000, 14.567, 14.561,  0.006,  1.000,  0.999,  1.000,1.00000,-0.01201,
mon_rep230820,2023-08-20T16:31:46,3409.999,  5.000,1,0,0, 24.500, 14.507,  0.003,-15.000, 14.700, 13.798,  0.000, 14.567, 14.563,  0.004,  1.000,  0.999,  1.000,1.00000,-0.01197,
mon_rep230820,2023-08-20T16:31:51,3415.000,  5.001,1,0,0, 24.500, 14.507,  0.003,-15.000, 14.700, 13.798,  0.000, 14.567, 14.564,  0.003,  1.000,  0.999,  1.000,1.00000,-0.01193,
mon_rep230820,2023-08-20T16:31:56,3419.999,  4.999,1,0,0, 24.500, 14.498, -0.031,-15.000, 14.700, 13.798, -0.000, 14.558, 14.565, -0.006,  1.000,  0.999,  1.000,1.00000,-0.01194,
mon_rep230820,2023-08-20T16:32:01,3425.000,  5.001,1,0,0, 24.500, 14.494, -0.066,-15.000, 14.700, 13.798, -0.001, 14.555, 14.563, -0.008,  1.000,  0.999,  1.000,1.00000,-0.01204,
mon_rep230820,2023-08-20T16:32:06,3430.000,  5.000,1,0,0, 24.500, 14.498, -0.066,-15.000, 14.700, 13.798, -0.001, 14.559, 14.560, -0.001,  1.000,  0.999,  1.000,1.00000,-0.01218,
mon_rep230820,2023-08-20T16:32:11,3435.000,  5.000,1,0,0, 24.500, 14.494, -0.031,-15.000, 14.700, 13.798, -0.001, 14.555, 14.560, -0.005,  1.000,  0.999,  1.000,1.00000,-0.01228,
mon_rep230820,2023-08-20T16:32:16,3440.000,  5.000,1,0,0, 24.500, 14.498, -0.031,-15.000, 14.700, 13.798, -0.001, 14.559, 14.558,  0.001,  1.000,  0.999,  1.000,1.00000,-0.01233,
mon_rep230820,2023-08-20T16:32:21,3444.999,  4.999,1,0,0, 24.500, 14.490, -0.031,-15.000, 14.700, 13.798, -0.001, 14.551, 14.558, -0.008,  1.000,  0.999,  1.000,1.00000,-0.01238,
mon_rep230820,2023-08-20T16:32:26,3449.999,  5.000,1,0,0, 24.500, 14.494, -0.066,-15.000, 14.700, 13.798, -0.001, 14.555, 14.556, -0.001,  1.000,  0.999,  1.000,1.00000,-0.01247,
mon_rep230820,2023-08-20T16:32:31,3455.000,  5.001,1,0,0, 24.500, 14.490, -0.066,-15.000, 14.700, 13.798, -0.001, 14.551, 14.555, -0.004,  1.000,  0.999,  1.000,1.00000,-0.01262,
mon_rep230820,2023-08-20T16:32:36,3460.000,  5.000,1,0,0, 24.500, 14.498, -0.031,-15.000, 14.699, 13.798, -0.001, 14.559, 14.554,  0.005,  1.000,  0.999,  1.000,1.00000,-0.01271,
mon_rep230820,2023-08-20T16:32:41,3464.999,  4.999,1,0,0, 24.500, 14.490, -0.031,-15.000, 14.699, 13.798, -0.001, 14.551, 14.555, -0.005,  1.000,  0.999,  1.000,1.00000,-0.01276,
mon_rep230820,2023-08-20T16:32:46,3470.000,  5.001,1,0,0, 24.500, 14.485, -0.066,-15.000, 14.699, 13.798, -0.001, 14.546, 14.554, -0.008,  1.000,  0.999,  1.000,1.00000,-0.01286,
mon_rep230820,2023-08-20T16:32:51,3475.000,  5.000,1,0,0, 24.500, 14.498, -0.031,-15.000, 14.699, 13.798, -0.001, 14.559, 14.551,  0.007,  1.000,  0.999,  1.000,1.00000,-0.01295,
mon_rep230820,2023-08-20T16:32:56,3479.999,  4.999,1,0,0, 24.500, 14.485, -0.031,-15.000, 14.699, 13.798, -0.001, 14.546, 14.554, -0.008,  1.000,  0.999,  1.000,1.00000,-0.01300,
mon_rep230820,2023-08-20T16:33:01,3484.999,  5.000,1,0,0, 24.500, 14.494,  0.003,-15.000, 14.699, 13.798, -0.000, 14.554, 14.551,  0.003,  1.000,  0.999,  1.000,1.00000,-0.01300,
mon_rep230820,2023-08-20T16:33:06,3489.999,  5.000,1,0,0, 24.500, 14.498,  0.003,-15.000, 14.700, 13.798, -0.000, 14.558, 14.552,  0.006,  1.000,  0.999,  1.000,1.00000,-0.01296,
mon_rep230820,2023-08-20T16:33:11,3495.000,  5.001,1,0,0, 24.500, 14.502,  0.003,-15.000, 14.700, 13.798, -0.000, 14.562, 14.554,  0.008,  1.000,  0.999,  1.000,1.00000,-0.01292,
mon_rep230820,2023-08-20T16:33:16,3500.000,  5.000,1,0,0, 24.500, 14.498,  0.003,-15.000, 14.700, 13.798, -0.000, 14.558, 14.556,  0.002,  1.000,  0.999,  1.000,1.00000,-0.01287,
mon_rep230820,2023-08-20T16:33:21,3505.000,  5.000,1,0,0, 24.500, 14.494,  0.003,-15.000, 14.700, 13.798, -0.000, 14.554, 14.557, -0.003,  1.000,  0.999,  1.000,1.00000,-0.01283,
mon_rep230820,2023-08-20T16:33:26,3510.000,  5.000,1,0,0, 24.500, 14.490,  0.003,-15.000, 14.700, 13.798, -0.000, 14.550, 14.556, -0.006,  1.000,  0.999,  1.000,1.00000,-0.01279,
mon_rep230820,2023-08-20T16:33:31,3515.000,  5.000,1,0,0, 24.500, 14.498,  0.003,-15.000, 14.700, 13.798, -0.000, 14.558, 14.554,  0.004,  1.000,  0.999,  1.000,1.00000,-0.01275,
mon_rep230820,2023-08-20T16:33:36,3520.000,  5.000,1,0,0, 24.500, 14.507,  0.003,-15.000, 14.700, 13.798,  0.000, 14.567, 14.555,  0.012,  1.000,  0.999,  1.000,1.00000,-0.01271,
mon_rep230820,2023-08-20T16:33:41,3525.000,  5.000,1,0,0, 24.500, 14.507,  0.003,-15.000, 14.700, 13.798,  0.000, 14.567, 14.559,  0.008,  1.000,  0.999,  1.000,1.00000,-0.01266,
mon_rep230820,2023-08-20T16:33:46,3529.999,  4.999,1,0,0, 24.500, 14.498,  0.003,-15.000, 14.700, 13.798,  0.000, 14.558, 14.561, -0.003,  1.000,  0.999,  1.000,1.00000,-0.01262,
mon_rep230820,2023-08-20T16:33:51,3535.000,  5.001,1,0,0, 24.500, 14.502,  0.003,-15.000, 14.700, 13.798,  0.000, 14.562, 14.560,  0.002,  1.000,  0.999,  1.000,1.00000,-0.01258,
mon_rep230820,2023-08-20T16:33:56,3539.999,  4.999,1,0,0, 24.500, 14.511,  0.003,-15.000, 14.700, 13.798,  0.000, 14.571, 14.561,  0.010,  1.000,  0.999,  1.000,1.00000,-0.01254,
mon_rep230820,2023-08-20T16:34:01,3545.000,  5.001,1,0,0, 24.500, 14.507,  0.003,-15.000, 14.700, 13.798,  0.000, 14.567, 14.564,  0.003,  1.000,  0.999,  1.000,1.00000,-0.01250,
mon_rep230820,2023-08-20T16:34:06,3549.999,  4.999,1,0,0, 24.500, 14.507,  0.003,-15.000, 14.700, 13.798,  0.000, 14.567, 14.565,  0.002,  1.000,  0.999,  1.000,1.00000,-0.01246,
mon_rep230820,2023-08-20T16:34:11,3555.000,  5.001,1,0,0, 24.500, 14.490,  0.003,-15.000, 14.700, 13.798,  0.000, 14.550, 14.565, -0.016,  1.000,  0.999,  1.000,1.00000,-0.01242,
mon_rep230820,2023-08-20T16:34:16,3560.000,  5.000,1,0,0, 24.500, 14.498,  0.003,-15.000, 14.700, 13.798,  0.000, 14.558, 14.561, -0.003,  1.000,  0.999,  1.000,1.00000,-0.01237,
mon_rep230820,2023-08-20T16:34:21,3565.000,  5.000,1,0,0, 24.500, 14.498,  0.003,-15.000, 14.700, 13.798,  0.000, 14.558, 14.560, -0.002,  1.000,  0.999,  1.000,1.00000,-0.01233,
mon_rep230820,2023-08-20T16:34:26,3570.000,  5.000,1,0,0, 24.500, 14.498,  0.003,-15.000, 14.700, 13.798,  0.000, 14.558, 14.559, -0.001,  1.000,  0.999,  1.000,1.00000,-0.01229,
mon_rep230820,2023-08-20T16:34:31,3575.000,  5.000,1,0,0, 24.500, 14.507,  0.003,-15.000, 14.700, 13.798,  0.000, 14.567, 14.559,  0.008,  1.000,  0.999,  1.000,1.00000,-0.01225,
mon_rep230820,2023-08-20T16:34:36,3580.000,  5.000,1,0,0, 24.500, 14.502, -0.031,-15.000, 14.700, 13.798, -0.000, 14.562, 14.561,  0.001,  1.000,  0.999,  1.000,1.00000,-0.01226,
mon_rep230820,2023-08-20T16:34:41,3584.999,  4.999,1,0,0, 24.500, 14.502, -0.031,-15.000, 14.700, 13.798, -0.000, 14.562, 14.562,  0.001,  1.000,  0.999,  1.000,1.00000,-0.01231,
mon_rep230820,2023-08-20T16:34:46,3589.999,  5.000,1,0,0, 24.500, 14.490, -0.031,-15.000, 14.700, 13.798, -0.000, 14.550, 14.562, -0.011,  1.000,  0.999,  1.000,1.00000,-0.01236,
mon_rep230820,2023-08-20T16:34:51,3594.999,  5.000,1,0,0, 24.500, 14.511,  0.003,-15.000, 14.700, 13.798, -0.000, 14.571, 14.558,  0.013,  1.000,  0.999,  1.000,1.00000,-0.01236,
mon_rep230820,2023-08-20T16:34:56,3600.000,  5.001,1,0,0, 24.500, 14.502,  0.003,-15.000, 14.700, 13.798, -0.000, 14.562, 14.562, -0.000,  1.000,  0.999,  1.000,1.00000,-0.01232,
mon_rep230820,2023-08-20T16:35:01,3605.000,  5.000,1,0,0, 24.500, 14.498, -0.031,-15.000, 14.700, 13.798, -0.000, 14.558, 14.562, -0.004,  1.000,  0.999,  1.000,1.00000,-0.01232,
mon_rep230820,2023-08-20T16:35:06,3609.999,  4.999,1,0,0, 24.500, 14.490, -0.031,-15.000, 14.700, 13.798, -0.001, 14.551, 14.561, -0.010,  1.000,  0.999,  1.000,1.00000,-0.01237,
mon_rep230820,2023-08-20T16:35:11,3615.000,  5.001,1,0,0, 24.500, 14.490, -0.031,-15.000, 14.700, 13.798, -0.001, 14.551, 14.558, -0.007,  1.000,  0.999,  1.000,1.00000,-0.01242,
mon_rep230820,2023-08-20T16:35:16,3619.999,  4.999,1,0,0, 24.500, 14.485, -0.031,-15.000, 14.700, 13.798, -0.001, 14.546, 14.555, -0.010,  1.000,  0.999,  1.000,1.00000,-0.01247,
mon_rep230820,2023-08-20T16:35:21,3625.000,  5.001,1,0,0, 24.500, 14.498, -0.031,-15.000, 14.700, 13.798, -0.001, 14.559, 14.552,  0.006,  1.000,  0.999,  1.000,1.00000,-0.01252,
mon_rep230820,2023-08-20T16:35:26,3630.000,  5.000,1,0,0, 24.500, 14.507, -0.031,-15.000, 14.700, 13.798, -0.001, 14.568, 14.554,  0.013,  1.000,  0.999,  1.000,1.00000,-0.01257,
mon_rep230820,2023-08-20T16:35:31,3635.000,  5.000,1,0,0, 24.500, 14.490, -0.066,-15.000, 14.700, 13.798, -0.001, 14.551, 14.558, -0.007,  1.000,  0.999,  1.000,1.00000,-0.01267,
mon_rep230820,2023-08-20T16:35:36,3640.000,  5.000,1,0,0, 24.500, 14.494, -0.066,-15.000, 14.700, 13.798, -0.001, 14.555, 14.556, -0.001,  1.000,  0.999,  1.000,1.00000,-0.01281,
mon_rep230820,2023-08-20T16:35:41,3644.999,  4.999,1,0,0, 24.500, 14.494, -0.031,-15.000, 14.700, 13.798, -0.001, 14.555, 14.556, -0.001,  1.000,  0.999,  1.000,1.00000,-0.01290,
mon_rep230820,2023-08-20T16:35:46,3650.000,  5.001,1,0,0, 24.500, 14.485, -0.031,-15.000, 14.699, 13.798, -0.001, 14.546, 14.555, -0.010,  1.000,  0.999,  1.000,1.00000,-0.01295,
mon_rep230820,2023-08-20T16:35:51,3655.000,  5.000,1,0,0, 24.500, 14.494, -0.031,-15.000, 14.699, 13.798, -0.001, 14.555, 14.552,  0.002,  1.000,  0.999,  1.000,1.00000,-0.01300,
mon_rep230820,2023-08-20T16:35:56,3659.999,  4.999,1,0,0, 24.500, 14.494, -0.031,-15.000, 14.699, 13.798, -0.001, 14.555, 14.553,  0.002,  1.000,  0.999,  1.000,1.00000,-0.01305,
mon_rep230820,2023-08-20T16:36:01,3665.000,  5.001,1,0,0, 24.500, 14.485, -0.031,-15.000, 14.699, 13.798, -0.001, 14.546, 14.553, -0.008,  1.000,  0.999,  1.000,1.00000,-0.01310,
mon_rep230820,2023-08-20T16:36:06,3669.999,  4.999,1,0,0, 24.500, 14.485, -0.031,-15.000, 14.699, 13.798, -0.001, 14.546, 14.551, -0.005,  1.000,  0.999,  1.000,1.00000,-0.01314,
mon_rep230820,2023-08-20T16:36:11,3675.000,  5.001,1,0,0, 24.500, 14.485, -0.031,-15.000, 14.699, 13.798, -0.001, 14.546, 14.549, -0.004,  1.000,  0.999,  1.000,1.00000,-0.01319,
mon_rep230820,2023-08-20T16:36:16,3679.999,  4.999,1,0,0, 24.500, 14.494,  0.003,-15.000, 14.699, 13.798, -0.000, 14.554, 14.548,  0.006,  1.000,  0.999,  1.000,1.00000,-0.01319,
mon_rep230820,2023-08-20T16:36:21,3685.000,  5.001,1,0,0, 24.500, 14.498,  0.003,-15.000, 14.700, 13.798, -0.000, 14.558, 14.550,  0.008,  1.000,  0.999,  1.000,1.00000,-0.01315,
mon_rep230820,2023-08-20T16:36:26,3689.999,  4.999,1,0,0, 24.500, 14.490, -0.031,-15.000, 14.700, 13.798, -0.001, 14.551, 14.552, -0.002,  1.000,  0.999,  1.000,1.00000,-0.01315,
mon_rep230820,2023-08-20T16:36:31,3695.000,  5.001,1,0,0, 24.500, 14.490,  0.003,-15.000, 14.700, 13.798, -0.000, 14.550, 14.552, -0.002,  1.000,  0.999,  1.000,1.00000,-0.01315,
mon_rep230820,2023-08-20T16:36:36,3700.000,  5.000,1,0,0, 24.500, 14.485,  0.003,-15.000, 14.700, 13.798, -0.000, 14.545, 14.551, -0.006,  1.000,  0.999,  1.000,1.00000,-0.01311,
mon_rep230820,2023-08-20T16:36:41,3705.000,  5.000,1,0,0, 24.500, 14.494,  0.003,-15.000, 14.700, 13.798, -0.000, 14.554, 14.549,  0.005,  1.000,  0.999,  1.000,1.00000,-0.01307,
mon_rep230820,2023-08-20T16:36:46,3709.999,  4.999,1,0,0, 24.500, 14.502,  0.003,-15.000, 14.700, 13.798, -0.000, 14.562, 14.551,  0.011,  1.000,  0.999,  1.000,1.00000,-0.01303,
mon_rep230820,2023-08-20T16:36:51,3714.999,  5.000,1,0,0, 24.500, 14.498,  0.003,-15.000, 14.700, 13.798, -0.000, 14.558, 14.554,  0.004,  1.000,  0.999,  1.000,1.00000,-0.01298,
mon_rep230820,2023-08-20T16:36:56,3719.999,  5.000,1,0,0, 24.500, 14.494,  0.003,-15.000, 14.700, 13.798,  0.000, 14.554, 14.555, -0.001,  1.000,  0.999,  1.000,1.00000,-0.01294,
mon_rep230820,2023-08-20T16:37:01,3725.000,  5.001,1,0,0, 24.500, 14.498,  0.003,-15.000, 14.700, 13.798,  0.000, 14.558, 14.555,  0.003,  1.000,  0.999,  1.000,1.00000,-0.01290,
mon_rep230820,2023-08-20T16:37:06,3730.000,  5.000,1,0,0, 24.500, 14.498,  0.003,-15.000, 14.700, 13.798,  0.000, 14.558, 14.556,  0.002,  1.000,  0.999,  1.000,1.00000,-0.01286,
mon_rep230820,2023-08-20T16:37:11,3735.000,  5.000,1,0,0, 24.500, 14.511,  0.003,-15.000, 14.700, 13.798,  0.000, 14.571, 14.556,  0.014,  1.000,  0.999,  1.000,1.00000,-0.01281,
mon_rep230820,2023-08-20T16:37:16,3740.000,  5.000,1,0,0, 24.500, 14.498,  0.003,-15.000, 14.700, 13.798,  0.000, 14.558, 14.561, -0.003,  1.000,  0.999,  1.000,1.00000,-0.01277,
mon_rep230820,2023-08-20T16:37:21,3745.000,  5.000,1,0,0, 24.500, 14.498,  0.003,-15.000, 14.700, 13.798,  0.000, 14.558, 14.560, -0.002,  1.000,  0.999,  1.000,1.00000,-0.01273,
mon_rep230820,2023-08-20T16:37:26,3750.000,  5.000,1,0,0, 24.500, 14.502,  0.003,-15.000, 14.700, 13.798,  0.000, 14.562, 14.559,  0.003,  1.000,  0.999,  1.000,1.00000,-0.01269,
mon_rep230820,2023-08-20T16:37:31,3755.000,  5.000,1,0,0, 24.500, 14.498,  0.003,-15.000, 14.700, 13.798,  0.000, 14.558, 14.560, -0.002,  1.000,  0.999,  1.000,1.00000,-0.01265,
mon_rep230820,2023-08-20T16:37:36,3760.000,  5.000,1,0,0, 24.500, 14.498,  0.003,-15.000, 14.700, 13.798,  0.000, 14.558, 14.559, -0.001,  1.000,  0.999,  1.000,1.00000,-0.01260,
mon_rep230820,2023-08-20T16:37:41,3765.000,  5.000,1,0,0, 24.500, 14.511,  0.003,-15.000, 14.700, 13.798,  0.000, 14.571, 14.559,  0.012,  1.000,  0.999,  1.000,1.00000,-0.01256,
mon_rep230820,2023-08-20T16:37:46,3770.000,  5.000,1,0,0, 24.500, 14.498, -0.031,-15.000, 14.700, 13.798, -0.000, 14.558, 14.563, -0.004,  1.000,  0.999,  1.000,1.00000,-0.01257,
