soc=  1.000, modeling = 7, delta_q=  0.000, soc_model=  1.0000,   delta_q_model=  0.000, soc_ekf=  1.0000, delta_q_ekf=  0.000,
soft reset...
ReadSensors from 100 to 100
100
modeling from 7 to 7
Modeling is 7
tweak_test is 0
mod_ib is 1
mod_vb is 1
mod_tb is 1
Small reset. Filters reinit
soft reset...
ShuntAmp.add from -500.000 to -500.000
ShuntNoAmp.add from   0.001 to   0.001
unit_sel, 52587490.332, 0, 0,    0, 0,      -0.000086, 0,   -500.00000,0.00100,-500.00000,0.00100,0.00000,   -500.00101, 1, 1,     1, -500.00000,-500.00000, 1, -500.00000,    13.44342,10.13088, 1, 10.13088,    0.00,25.00, 1, 25.00, 
unit,               hm,                  cTime,       dt,       sat,sel,mod,  Tb,  Vb,  Ib,        Vsat,dV_dyn,Voc_stat,Voc_ekf,     y_ekf,    soc_m,soc_ekf,soc,,
unit_sel,c_time,res,user_sel,   m_bare,n_bare,  cc_dif,cc_flt,  ibmh,ibnh,ibmm,ibnm,ibm,                     ib_dif,ib_dif_flt,ib_dif_fa,  ib_sel,Ib_h,Ib_m,mib,Ib,            Vb_h,Vb_m,mvb,Vb,                  Tb_h,Tb,mtb,Tb_f,
pro_20220723, 2022-07-30T08:08:53,  52587540.032, 0.100,   1,  0,  7,  25.00,12.41608,-500.00000,    13.80000,-6.15000,18.63503,14.51040,   4.124632, 1.00000,1.00000,0.93088,
unit_sel, 52587540.102, 0, 0,    0, 0,       0.069124, 0,   -500.00000,0.00100,-500.00000,0.00100,0.00000,   -500.00101, 1, 1,     1, -500.00000,-500.00000, 1, -500.00000,    13.45204,12.41863, 1, 12.41863,    0.00,25.00, 1, 25.00, 
pro_20220723, 2022-07-30T08:08:53,  52587540.132, 0.100,   1,  0,  7,  25.00,12.41863,-500.00000,    13.80000,-6.15000,18.63772,14.51040,   4.127317, 1.00000,1.00000,0.93074,
unit_sel, 52587540.201, 0, 0,    0, 0,       0.069262, 0,   -500.00000,0.00100,-500.00000,0.00100,0.00000,   -500.00101, 1, 1,     1, -500.00000,-500.00000, 1, -500.00000,    13.45204,12.42117, 1, 12.42117,    0.00,25.00, 1, 25.00, 
pro_20220723, 2022-07-30T08:08:54,  52587540.233, 0.100,   1,  0,  7,  25.00,12.42117,-500.00000,    13.80000,-6.15000,18.64040,14.51040,   4.129998, 1.00000,1.00000,0.93060,
unit_sel, 52587540.302, 0, 0,    0, 0,       0.069401, 0,   -500.00000,0.00100,-500.00000,0.00100,0.00000,   -500.00101, 1, 1,     1, -500.00000,-500.00000, 1, -500.00000,    13.45204,12.42371, 1, 12.42371,    0.00,25.00, 1, 25.00, 
pro_20220723, 2022-07-30T08:08:54,  52587540.332, 0.100,   1,  0,  7,  25.00,12.42371,-500.00000,    13.80000,-6.15000,18.64308,14.51040,   4.132677, 1.00000,1.00000,0.93046,
unit_sel, 52587540.401, 0, 0,    0, 0,       0.069540, 0,   -500.00000,0.00100,-500.00000,0.00100,0.00000,   -500.00101, 1, 1,     1, -500.00000,-500.00000, 1, -500.00000,    13.45204,12.42625, 1, 12.42625,    0.00,25.00, 1, 25.00, 
pro_20220723, 2022-07-30T08:08:54,  52587540.432, 0.100,   1,  0,  7,  25.00,12.42625,-500.00000,    13.80000,-6.15000,18.64575,14.51040,   4.135353, 1.00000,1.00000,0.93032,
unit_sel, 52587540.501, 0, 0,    0, 0,       0.069679, 0,   -500.00000,0.00100,-500.00000,0.00100,0.00000,   -500.00101, 1, 1,     1, -500.00000,-500.00000, 1, -500.00000,    13.45634,12.42879, 1, 12.42879,    0.00,25.00, 1, 25.00, 
pro_20220723, 2022-07-30T08:08:54,  52587540.532, 0.100,   1,  0,  7,  25.00,12.42879,-500.00000,    13.80000,-6.15000,18.64842,14.51040,   4.138025, 1.00000,1.00000,0.93018,
unit_sel, 52587540.602, 0, 0,    0, 0,       0.069818, 0,   -500.00000,0.00100,-500.00000,0.00100,0.00000,   -500.00101, 1, 1,     1, -500.00000,-500.00000, 1, -500.00000,    13.45204,12.43132, 1, 12.43132,    0.00,25.00, 1, 25.00, 
pro_20220723, 2022-07-30T08:08:54,  52587540.632, 0.100,   1,  0,  7,  25.00,12.43132,-500.00000,    13.80000,-6.15000,18.65109,14.51040,   4.140695, 1.00000,1.00000,0.93004,
unit_sel, 52587540.701, 0, 0,    0, 0,       0.069957, 0,   -500.00000,0.00100,-500.00000,0.00100,0.00000,   -500.00101, 1, 1,     1, -500.00000,-500.00000, 1, -500.00000,    13.44773,12.43385, 1, 12.43385,    0.00,25.00, 1, 25.00, 
pro_20220723, 2022-07-30T08:08:54,  52587540.732, 0.100,   1,  0,  7,  25.00,12.43385,-500.00000,    13.80000,-6.15000,18.65376,14.51040,   4.143361, 1.00000,1.00000,0.92990,
unit_sel, 52587540.801, 0, 0,    0, 0,       0.070096, 0,   -500.00000,0.00100,-500.00000,0.00100,0.00000,   -500.00101, 1, 1,     1, -500.00000,-500.00000, 1, -500.00000,    13.44773,12.43637, 1, 12.43637,    0.00,25.00, 1, 25.00, 
pro_20220723, 2022-07-30T08:08:54,  52587540.832, 0.100,   1,  0,  7,  25.00,12.43637,-500.00000,    13.80000,-6.15000,18.65642,14.51040,   4.146025, 1.00000,1.00000,0.92977,
unit_sel, 52587540.902, 0, 0,    0, 0,       0.070235, 0,   -500.00000,0.00100,-500.00000,0.00100,0.00000,   -500.00101, 1, 1,     1, -500.00000,-500.00000, 1, -500.00000,    13.44342,12.43890, 1, 12.43890,    0.00,25.00, 1, 25.00, 
pro_20220723, 2022-07-30T08:08:54,  52587540.932, 0.100,   1,  0,  7,  25.00,12.43890,-500.00000,    13.80000,-6.15000,18.65908,14.51040,   4.148685, 1.00000,1.00000,0.92963,
unit_sel, 52587541.002, 0, 0,    0, 0,       0.070374, 0,   -500.00000,0.00100,-500.00000,0.00100,0.00000,   -500.00101, 1, 1,     1, -500.00000,-500.00000, 1, -500.00000,    13.45204,12.44141, 1, 12.44141,    0.00,25.00, 1, 25.00, 
pro_20220723, 2022-07-30T08:08:54,  52587541.033, 0.100,   1,  0,  7,  25.00,12.44141,-500.00000,    13.80000,-6.15000,18.66174,14.51040,   4.151342, 1.00000,1.00000,0.92949,
unit_sel, 52587541.102, 0, 0,    0, 0,       0.070513, 0,   -500.00000,0.00100,-500.00000,0.00100,0.00000,   -500.00101, 1, 1,     1, -500.00000,-500.00000, 1, -500.00000,    13.43912,12.44393, 1, 12.44393,    0.00,25.00, 1, 25.00, 
pro_20220723, 2022-07-30T08:08:54,  52587541.132, 0.100,   1,  0,  7,  25.00,12.44393,-500.00000,    13.80000,-6.15000,18.66439,14.51040,   4.153996, 1.00000,1.00000,0.92935,
unit_sel, 52587541.202, 0, 0,    0, 0,       0.070651, 0,   -500.00000,0.00100,-500.00000,0.00100,0.00000,   -500.00101, 1, 1,     1, -500.00000,-500.00000, 1, -500.00000,    13.45204,12.44644, 1, 12.44644,    0.00,25.00, 1, 25.00, 
pro_20220723, 2022-07-30T08:08:55,  52587541.232, 0.100,   1,  0,  7,  25.00,12.44644,-500.00000,    13.80000,-6.15000,18.66705,14.51040,   4.156648, 1.00000,1.00000,0.92921,
unit_sel, 52587541.302, 0, 0,    0, 0,       0.070790, 0,   -500.00000,0.00100,-500.00000,0.00100,0.00000,   -500.00101, 1, 1,     1, -500.00000,-500.00000, 1, -500.00000,    13.45204,12.44895, 1, 12.44895,    0.00,25.00, 1, 25.00, 
pro_20220723, 2022-07-30T08:08:55,  52587541.333, 0.100,   1,  0,  7,  25.00,12.44895,-500.00000,    13.80000,-6.15000,18.66969,14.51040,   4.159296, 1.00000,1.00000,0.92907,
unit_sel, 52587541.402, 0, 0,    0, 0,       0.070929, 0,   -500.00000,0.00100,-500.00000,0.00100,0.00000,   -500.00101, 1, 1,     1, -500.00000,-500.00000, 1, -500.00000,    13.46065,12.45146, 1, 12.45146,    0.00,25.00, 1, 25.00, 
pro_20220723, 2022-07-30T08:08:55,  52587541.432, 0.100,   1,  0,  7,  25.00,12.45146,-500.00000,    13.80000,-6.15000,18.67234,14.51040,   4.161941, 1.00000,1.00000,0.92893,
unit_sel, 52587541.502, 0, 0,    0, 0,       0.071068, 0,   -500.00000,0.00100,-500.00000,0.00100,0.00000,   -500.00101, 1, 1,     1, -500.00000,-500.00000, 1, -500.00000,    13.44342,12.45397, 1, 12.45397,    0.00,25.00, 1, 25.00, 
pro_20220723, 2022-07-30T08:08:55,  52587541.533, 0.100,   1,  0,  7,  25.00,12.45397,-500.00000,    13.80000,-6.15000,18.67498,14.51040,   4.164583, 1.00000,1.00000,0.92879,
unit_sel, 52587541.602, 0, 0,    0, 0,       0.071207, 0,   -500.00000,0.00100,-500.00000,0.00100,0.00000,   -500.00101, 1, 1,     1, -500.00000,-500.00000, 1, -500.00000,    13.45204,12.45647, 1, 12.45647,    0.00,25.00, 1, 25.00, 
pro_20220723, 2022-07-30T08:08:55,  52587541.632, 0.100,   1,  0,  7,  25.00,12.45647,-500.00000,    13.80000,-6.15000,18.67762,14.51040,   4.167222, 1.00000,1.00000,0.92865,
unit_sel, 52587541.702, 0, 0,    0, 0,       0.071346, 0,   -500.00000,0.00100,-500.00000,0.00100,0.00000,   -500.00101, 1, 1,     1, -500.00000,-500.00000, 1, -500.00000,    13.44773,12.45897, 1, 12.45897,    0.00,25.00, 1, 25.00, 
pro_20220723, 2022-07-30T08:08:55,  52587541.732, 0.100,   1,  0,  7,  25.00,12.45897,-500.00000,    13.80000,-6.15000,18.68026,14.51040,   4.169858, 1.00000,1.00000,0.92852,
unit_sel, 52587541.801, 0, 0,    0, 0,       0.071485, 0,   -500.00000,0.00100,-500.00000,0.00100,0.00000,   -500.00101, 1, 1,     1, -500.00000,-500.00000, 1, -500.00000,    13.44773,12.46146, 1, 12.46146,    0.00,25.00, 1, 25.00, 
pro_20220723, 2022-07-30T08:08:55,  52587541.833, 0.100,   1,  0,  7,  25.00,12.46146,-500.00000,    13.80000,-6.15000,18.68289,14.51040,   4.172492, 1.00000,1.00000,0.92838,
unit_sel, 52587541.902, 0, 0,    0, 0,       0.071624, 0,   -500.00000,0.00100,-500.00000,0.00100,0.00000,   -500.00101, 1, 1,     1, -500.00000,-500.00000, 1, -500.00000,    13.45204,12.46395, 1, 12.46395,    0.00,25.00, 1, 25.00, 
pro_20220723, 2022-07-30T08:08:55,  52587541.932, 0.100,   1,  0,  7,  25.00,12.46395,-500.00000,    13.80000,-6.15000,18.68552,14.51040,   4.175122, 1.00000,1.00000,0.92824,
unit_sel, 52587542.002, 0, 0,    0, 0,       0.071763, 0,   -500.00000,0.00100,-500.00000,0.00100,0.00000,   -500.00101, 1, 1,     1, -500.00000,-500.00000, 1, -500.00000,    13.45204,12.46644, 1, 12.46644,    0.00,25.00, 1, 25.00, 
pro_20220723, 2022-07-30T08:08:55,  52587542.032, 0.100,   1,  0,  7,  25.00,12.46644,-500.00000,    13.80000,-6.15000,18.68815,14.51040,   4.177749, 1.00000,1.00000,0.92810,
unit_sel, 52587542.101, 0, 0,    0, 0,       0.071901, 0,   -500.00000,0.00100,-500.00000,0.00100,0.00000,   -500.00101, 1, 1,     1, -500.00000,-500.00000, 1, -500.00000,    13.44342,12.46893, 1, 12.46893,    0.00,25.00, 1, 25.00, 
pro_20220723, 2022-07-30T08:08:55,  52587542.132, 0.100,   1,  0,  7,  25.00,12.46893,-500.00000,    13.80000,-6.15000,18.69077,14.51040,   4.180373, 1.00000,1.00000,0.92796,
unit_sel, 52587542.202, 0, 0,    0, 0,       0.072040, 0,   -500.00000,0.00100,-500.00000,0.00100,0.00000,   -500.00101, 1, 1,     1, -500.00000,-500.00000, 1, -500.00000,    13.44773,12.47141, 1, 12.47141,    0.00,25.00, 1, 25.00, 
pro_20220723, 2022-07-30T08:08:56,  52587542.232, 0.100,   1,  0,  7,  25.00,12.47141,-500.00000,    13.80000,-6.15000,18.69339,14.51040,   4.182994, 1.00000,1.00000,0.92782,
unit_sel, 52587542.302, 0, 0,    0, 0,       0.072179, 0,   -500.00000,0.00100,-500.00000,0.00100,0.00000,   -500.00101, 1, 1,     1, -500.00000,-500.00000, 1, -500.00000,    13.45204,12.47389, 1, 12.47389,    0.00,25.00, 1, 25.00, 
pro_20220723, 2022-07-30T08:08:56,  52587542.332, 0.100,   1,  0,  7,  25.00,12.47389,-500.00000,    13.80000,-6.15000,18.69601,14.51040,   4.185613, 1.00000,1.00000,0.92768,
unit_sel, 52587542.402, 0, 0,    0, 0,       0.072318, 0,   -500.00000,0.00100,-500.00000,0.00100,0.00000,   -500.00101, 1, 1,     1, -500.00000,-500.00000, 1, -500.00000,    13.45204,12.47637, 1, 12.47637,    0.00,25.00, 1, 25.00, 
pro_20220723, 2022-07-30T08:08:56,  52587542.433, 0.100,   1,  0,  7,  25.00,12.47637,-500.00000,    13.80000,-6.15000,18.69863,14.51040,   4.188227, 1.00000,1.00000,0.92754,
unit_sel, 52587542.502, 0, 0,    0, 0,       0.072457, 0,   -500.00000,0.00100,-500.00000,0.00100,0.00000,   -500.00101, 1, 1,     1, -500.00000,-500.00000, 1, -500.00000,    13.45204,12.47884, 1, 12.47884,    0.00,25.00, 1, 25.00, 
pro_20220723, 2022-07-30T08:08:56,  52587542.533, 0.100,   1,  0,  7,  25.00,12.47884,-500.00000,    13.80000,-6.15000,18.70124,14.51040,   4.190840, 1.00000,1.00000,0.92740,
unit_sel, 52587542.601, 0, 0,    0, 0,       0.072596, 0,   -500.00000,0.00100,-500.00000,0.00100,0.00000,   -500.00101, 1, 1,     1, -500.00000,-500.00000, 1, -500.00000,    13.45634,12.48131, 1, 12.48131,    0.00,25.00, 1, 25.00, 
pro_20220723, 2022-07-30T08:08:56,  52587542.632, 0.100,   1,  0,  7,  25.00,12.48131,-500.00000,    13.80000,-6.15000,18.70385,14.51040,   4.193449, 1.00000,1.00000,0.92727,
unit_sel, 52587542.701, 0, 0,    0, 0,       0.072735, 0,   -500.00000,0.00100,-500.00000,0.00100,0.00000,   -500.00101, 1, 1,     1, -500.00000,-500.00000, 1, -500.00000,    13.45634,12.48378, 1, 12.48378,    0.00,25.00, 1, 25.00, 
pro_20220723, 2022-07-30T08:08:56,  52587542.733, 0.100,   1,  0,  7,  25.00,12.48378,-500.00000,    13.80000,-6.15000,18.70645,14.51040,   4.196054, 1.00000,1.00000,0.92713,
unit_sel, 52587542.802, 0, 0,    0, 0,       0.072874, 0,   -500.00000,0.00100,-500.00000,0.00100,0.00000,   -500.00101, 1, 1,     1, -500.00000,-500.00000, 1, -500.00000,    13.45204,12.48625, 1, 12.48625,    0.00,25.00, 1, 25.00, 
pro_20220723, 2022-07-30T08:08:56,  52587542.833, 0.100,   1,  0,  7,  25.00,12.48625,-500.00000,    13.80000,-6.15000,18.70906,14.51040,   4.198658, 1.00000,1.00000,0.92699,
unit_sel, 52587542.902, 0, 0,    0, 0,       0.073013, 0,   -500.00000,0.00100,-500.00000,0.00100,0.00000,   -500.00101, 1, 1,     1, -500.00000,-500.00000, 1, -500.00000,    13.45204,12.48871, 1, 12.48871,    0.00,25.00, 1, 25.00, 
pro_20220723, 2022-07-30T08:08:56,  52587542.932, 0.100,   1,  0,  7,  25.00,12.48871,-500.00000,    13.80000,-6.15000,18.71166,14.51040,   4.201258, 1.00000,1.00000,0.92685,
unit_sel, 52587543.002, 0, 0,    0, 0,       0.073151, 0,   -500.00000,0.00100,-500.00000,0.00100,0.00000,   -500.00101, 1, 1,     1, -500.00000,-500.00000, 1, -500.00000,    13.44773,12.49117, 1, 12.49117,    0.00,25.00, 1, 25.00, 
pro_20220723, 2022-07-30T08:08:56,  52587543.033, 0.100,   1,  0,  7,  25.00,12.49117,-500.00000,    13.80000,-6.15000,18.71425,14.51040,   4.203856, 1.00000,1.00000,0.92671,
unit_sel, 52587543.101, 0, 0,    0, 0,       0.073290, 0,   -500.00000,0.00100,-500.00000,0.00100,0.00000,   -500.00101, 1, 1,     1, -500.00000,-500.00000, 1, -500.00000,    13.44773,12.49363, 1, 12.49363,    0.00,25.00, 1, 25.00, 
pro_20220723, 2022-07-30T08:08:56,  52587543.132, 0.100,   1,  0,  7,  25.00,12.49363,-500.00000,    13.80000,-6.15000,18.71685,14.51040,   4.206450, 1.00000,1.00000,0.92657,
unit_sel, 52587543.201, 0, 0,    0, 0,       0.073429, 0,   -500.00000,0.00100,-500.00000,0.00100,0.00000,   -500.00101, 1, 1,     1, -500.00000,-500.00000, 1, -500.00000,    13.45204,12.49608, 1, 12.49608,    0.00,25.00, 1, 25.00, 
pro_20220723, 2022-07-30T08:08:57,  52587543.233, 0.100,   1,  0,  7,  25.00,12.49608,-500.00000,    13.80000,-6.15000,18.71944,14.51040,   4.209042, 1.00000,1.00000,0.92643,
unit_sel, 52587543.302, 0, 0,    0, 0,       0.073568, 0,   -500.00000,0.00100,-500.00000,0.00100,0.00000,   -500.00101, 1, 1,     1, -500.00000,-500.00000, 1, -500.00000,    13.44773,12.49853, 1, 12.49853,    0.00,25.00, 1, 25.00, 
pro_20220723, 2022-07-30T08:08:57,  52587543.332, 0.100,   1,  0,  7,  25.00,12.49853,-500.00000,    13.80000,-6.15000,18.72203,14.51040,   4.211629, 1.00000,1.00000,0.92629,
unit_sel, 52587543.401, 0, 0,    0, 0,       0.073707, 0,   -500.00000,0.00100,-500.00000,0.00100,0.00000,   -500.00101, 1, 1,     1, -500.00000,-500.00000, 1, -500.00000,    13.45204,12.50098, 1, 12.50098,    0.00,25.00, 1, 25.00, 
pro_20220723, 2022-07-30T08:08:57,  52587543.432, 0.100,   1,  0,  7,  25.00,12.50098,-500.00000,    13.80000,-6.15000,18.72461,14.51040,   4.214215, 1.00000,1.00000,0.92615,
unit_sel, 52587543.502, 0, 0,    0, 0,       0.073846, 0,   -500.00000,0.00100,-500.00000,0.00100,0.00000,   -500.00101, 1, 1,     1, -500.00000,-500.00000, 1, -500.00000,    13.45204,12.50342, 1, 12.50342,    0.00,25.00, 1, 25.00, 
pro_20220723, 2022-07-30T08:08:57,  52587543.533, 0.100,   1,  0,  7,  25.00,12.50342,-500.00000,    13.80000,-6.15000,18.72720,14.51040,   4.216798, 1.00000,1.00000,0.92602,
unit_sel, 52587543.602, 0, 0,    0, 0,       0.073985, 0,   -500.00000,0.00100,-500.00000,0.00100,0.00000,   -500.00101, 1, 1,     1, -500.00000,-500.00000, 1, -500.00000,    13.44773,12.50586, 1, 12.50586,    0.00,25.00, 1, 25.00, 
pro_20220723, 2022-07-30T08:08:57,  52587543.632, 0.100,   1,  0,  7,  25.00,12.50586,-500.00000,    13.80000,-6.15000,18.72978,14.51040,   4.219377, 1.00000,1.00000,0.92588,
unit_sel, 52587543.702, 0, 0,    0, 0,       0.074124, 0,   -500.00000,0.00100,-500.00000,0.00100,0.00000,   -500.00101, 1, 1,     1, -500.00000,-500.00000, 1, -500.00000,    13.44773,12.50830, 1, 12.50830,    0.00,25.00, 1, 25.00, 
pro_20220723, 2022-07-30T08:08:57,  52587543.732, 0.100,   1,  0,  7,  25.00,12.50830,-500.00000,    13.80000,-6.15000,18.73235,14.51040,   4.221953, 1.00000,1.00000,0.92574,
unit_sel, 52587543.801, 0, 0,    0, 0,       0.074262, 0,   -500.00000,0.00100,-500.00000,0.00100,0.00000,   -500.00101, 1, 1,     1, -500.00000,-500.00000, 1, -500.00000,    13.45634,12.51074, 1, 12.51074,    0.00,25.00, 1, 25.00, 
pro_20220723, 2022-07-30T08:08:57,  52587543.832, 0.100,   1,  0,  7,  25.00,12.51074,-500.00000,    13.80000,-6.15000,18.73493,14.51040,   4.224527, 1.00000,1.00000,0.92560,
unit_sel, 52587543.902, 0, 0,    0, 0,       0.074401, 0,   -500.00000,0.00100,-500.00000,0.00100,0.00000,   -500.00101, 1, 1,     1, -500.00000,-500.00000, 1, -500.00000,    13.45634,12.51317, 1, 12.51317,    0.00,25.00, 1, 25.00, 
pro_20220723, 2022-07-30T08:08:57,  52587543.932, 0.100,   1,  0,  7,  25.00,12.51317,-500.00000,    13.80000,-6.15000,18.73750,14.51040,   4.227098, 1.00000,1.00000,0.92546,
unit_sel, 52587544.002, 0, 0,    0, 0,       0.074540, 0,   -500.00000,0.00100,-500.00000,0.00100,0.00000,   -500.00101, 1, 1,     1, -500.00000,-500.00000, 1, -500.00000,    13.45204,12.51560, 1, 12.51560,    0.00,25.00, 1, 25.00, 
pro_20220723, 2022-07-30T08:08:57,  52587544.033, 0.100,   1,  0,  7,  25.00,12.51560,-500.00000,    13.80000,-6.15000,18.74006,14.51040,   4.229665, 1.00000,1.00000,0.92532,
unit_sel, 52587544.102, 0, 0,    0, 0,       0.074679, 0,   -500.00000,0.00100,-500.00000,0.00100,0.00000,   -500.00101, 1, 1,     1, -500.00000,-500.00000, 1, -500.00000,    13.45204,12.51803, 1, 12.51803,    0.00,25.00, 1, 25.00, 
pro_20220723, 2022-07-30T08:08:57,  52587544.133, 0.100,   1,  0,  7,  25.00,12.51803,-500.00000,    13.80000,-6.15000,18.74263,14.51040,   4.232230, 1.00000,1.00000,0.92518,
unit_sel, 52587544.202, 0, 0,    0, 0,       0.074818, 0,   -500.00000,0.00100,-500.00000,0.00100,0.00000,   -500.00101, 1, 1,     1, -500.00000,-500.00000, 1, -500.00000,    13.45634,12.52045, 1, 12.52045,    0.00,25.00, 1, 25.00, 
pro_20220723, 2022-07-30T08:08:58,  52587544.233, 0.100,   1,  0,  7,  25.00,12.52045,-500.00000,    13.80000,-6.15000,18.74519,14.51040,   4.234792, 1.00000,1.00000,0.92504,
unit_sel, 52587544.302, 0, 0,    0, 0,       0.074957, 0,   -500.00000,0.00100,-500.00000,0.00100,0.00000,   -500.00101, 1, 1,     1, -500.00000,-500.00000, 1, -500.00000,    13.44773,12.52287, 1, 12.52287,    0.00,25.00, 1, 25.00, 
pro_20220723, 2022-07-30T08:08:58,  52587544.332, 0.100,   1,  0,  7,  25.00,12.52287,-500.00000,    13.80000,-6.15000,18.74775,14.51040,   4.237352, 1.00000,1.00000,0.92490,
unit_sel, 52587544.401, 0, 0,    0, 0,       0.075096, 0,   -500.00000,0.00100,-500.00000,0.00100,0.00000,   -500.00101, 1, 1,     1, -500.00000,-500.00000, 1, -500.00000,    13.44773,12.52529, 1, 12.52529,    0.00,25.00, 1, 25.00, 
pro_20220723, 2022-07-30T08:08:58,  52587544.433, 0.100,   1,  0,  7,  25.00,12.52529,-500.00000,    13.80000,-6.15000,18.75031,14.51040,   4.239908, 1.00000,1.00000,0.92477,
unit_sel, 52587544.502, 0, 0,    0, 0,       0.075235, 0,   -500.00000,0.00100,-500.00000,0.00100,0.00000,   -500.00101, 1, 1,     1, -500.00000,-500.00000, 1, -500.00000,    13.44773,12.52771, 1, 12.52771,    0.00,25.00, 1, 25.00, 
pro_20220723, 2022-07-30T08:08:58,  52587544.533, 0.100,   1,  0,  7,  25.00,12.52771,-500.00000,    13.80000,-6.15000,18.75286,14.51040,   4.242461, 1.00000,1.00000,0.92463,
unit_sel, 52587544.602, 0, 0,    0, 0,       0.075374, 0,   -500.00000,0.00100,-500.00000,0.00100,0.00000,   -500.00101, 1, 1,     1, -500.00000,-500.00000, 1, -500.00000,    13.44773,12.53012, 1, 12.53012,    0.00,25.00, 1, 25.00, 
pro_20220723, 2022-07-30T08:08:58,  52587544.633, 0.100,   1,  0,  7,  25.00,12.53012,-500.00000,    13.80000,-6.15000,18.75541,14.51040,   4.245011, 1.00000,1.00000,0.92449,
unit_sel, 52587544.702, 0, 0,    0, 0,       0.075512, 0,   -500.00000,0.00100,-500.00000,0.00100,0.00000,   -500.00101, 1, 1,     1, -500.00000,-500.00000, 1, -500.00000,    13.44342,12.53253, 1, 12.53253,    0.00,25.00, 1, 25.00, 
pro_20220723, 2022-07-30T08:08:58,  52587544.732, 0.100,   1,  0,  7,  25.00,12.53253,-500.00000,    13.80000,-6.15000,18.75796,14.51040,   4.247558, 1.00000,1.00000,0.92435,
unit_sel, 52587544.801, 0, 0,    0, 0,       0.075651, 0,   -500.00000,0.00100,-500.00000,0.00100,0.00000,   -500.00101, 1, 1,     1, -500.00000,-500.00000, 1, -500.00000,    13.45204,12.53494, 1, 12.53494,    0.00,25.00, 1, 25.00, 
pro_20220723, 2022-07-30T08:08:58,  52587544.833, 0.100,   1,  0,  7,  25.00,12.53494,-500.00000,    13.80000,-6.15000,18.76050,14.51040,   4.250103, 1.00000,1.00000,0.92421,
unit_sel, 52587544.901, 0, 0,    0, 0,       0.075790, 0,   -500.00000,0.00100,-500.00000,0.00100,0.00000,   -500.00101, 1, 1,     1, -500.00000,-500.00000, 1, -500.00000,    13.44773,12.53734, 1, 12.53734,    0.00,25.00, 1, 25.00, 
pro_20220723, 2022-07-30T08:08:58,  52587544.933, 0.100,   1,  0,  7,  25.00,12.53734,-500.00000,    13.80000,-6.15000,18.76304,14.51040,   4.252644, 1.00000,1.00000,0.92407,
unit_sel, 52587545.002, 0, 0,    0, 0,       0.075929, 0,   -500.00000,0.00100,-500.00000,0.00100,0.00000,   -500.00101, 1, 1,     1, -500.00000,-500.00000, 1, -500.00000,    13.45204,12.53974, 1, 12.53974,    0.00,25.00, 1, 25.00, 
pro_20220723, 2022-07-30T08:08:58,  52587545.033, 0.100,   1,  0,  7,  25.00,12.53974,-500.00000,    13.80000,-6.15000,18.76558,14.51040,   4.255183, 1.00000,1.00000,0.92393,
unit_sel, 52587545.102, 0, 0,    0, 0,       0.076068, 0,   -500.00000,0.00100,-500.00000,0.00100,0.00000,   -500.00101, 1, 1,     1, -500.00000,-500.00000, 1, -500.00000,    13.44773,12.54214, 1, 12.54214,    0.00,25.00, 1, 25.00, 
pro_20220723, 2022-07-30T08:08:58,  52587545.133, 0.100,   1,  0,  7,  25.00,12.54214,-500.00000,    13.80000,-6.15000,18.76812,14.51040,   4.257719, 1.00000,1.00000,0.92379,
unit_sel, 52587545.202, 0, 0,    0, 0,       0.076207, 0,   -500.00000,0.00100,-500.00000,0.00100,0.00000,   -500.00101, 1, 1,     1, -500.00000,-500.00000, 1, -500.00000,    13.45204,12.54453, 1, 12.54453,    0.00,25.00, 1, 25.00, 
pro_20220723, 2022-07-30T08:08:59,  52587545.233, 0.100,   1,  0,  7,  25.00,12.54453,-500.00000,    13.80000,-6.15000,18.77065,14.51040,   4.260252, 1.00000,1.00000,0.92365,
unit_sel, 52587545.302, 0, 0,    0, 0,       0.076346, 0,   -500.00000,0.00100,-500.00000,0.00100,0.00000,   -500.00101, 1, 1,     1, -500.00000,-500.00000, 1, -500.00000,    13.45204,12.54693, 1, 12.54693,    0.00,25.00, 1, 25.00, 
pro_20220723, 2022-07-30T08:08:59,  52587545.333, 0.100,   1,  0,  7,  25.00,12.54693,-500.00000,    13.80000,-6.15000,18.77318,14.51040,   4.262782, 1.00000,1.00000,0.92352,
unit_sel, 52587545.401, 0, 0,    0, 0,       0.076485, 0,   -500.00000,0.00100,-500.00000,0.00100,0.00000,   -500.00101, 1, 1,     1, -500.00000,-500.00000, 1, -500.00000,    13.45634,12.54931, 1, 12.54931,    0.00,25.00, 1, 25.00, 
pro_20220723, 2022-07-30T08:08:59,  52587545.433, 0.100,   1,  0,  7,  25.00,12.54931,-500.00000,    13.80000,-6.15000,18.77571,14.51040,   4.265309, 1.00000,1.00000,0.92338,
unit_sel, 52587545.501, 0, 0,    0, 0,       0.076624, 0,   -500.00000,0.00100,-500.00000,0.00100,0.00000,   -500.00101, 1, 1,     1, -500.00000,-500.00000, 1, -500.00000,    13.45204,12.55170, 1, 12.55170,    0.00,25.00, 1, 25.00, 
pro_20220723, 2022-07-30T08:08:59,  52587545.532, 0.100,   1,  0,  7,  25.00,12.55170,-500.00000,    13.80000,-6.15000,18.77823,14.51040,   4.267833, 1.00000,1.00000,0.92324,
