unit,               hm,                  cTime,        T,       sat,sel,mod,  Tb,  Vb,  Ib,        Vsat,Vdyn,Voc,Voc_ekf,     y_ekf,    soc_m,soc_ekf,soc,soc_wt
pro_20220528, 2022-06-06T16:09:40,677.676,0.1,0,0,15,25,19.7,1759.708,13.8,6.5,13.21,13.26,-0.041919,0.935,0.84,0.935,0.887
pro_20220528, 2022-06-06T16:09:40,677.776,0.1,0,0,15,25,19.78,1771.513,13.8,6.57,13.22,13.26,-0.040759,0.936,0.84,0.936,0.888
pro_20220528, 2022-06-06T16:09:40,677.876,0.1,0,0,15,25,19.85,1783.039,13.8,6.64,13.22,13.26,-0.039593,0.936,0.841,0.936,0.888
pro_20220528, 2022-06-06T16:09:40,677.976,0.1,0,0,15,25,19.93,1794.282,13.8,6.71,13.22,13.26,-0.038418,0.937,0.841,0.937,0.889
pro_20220528, 2022-06-06T16:09:40,678.076,0.1,0,0,15,25,20,1805.242,13.8,6.78,13.22,13.26,-0.037238,0.937,0.841,0.937,0.889
pro_20220528, 2022-06-06T16:09:40,678.176,0.1,0,0,15,25,20.07,1815.918,13.8,6.85,13.22,13.26,-0.036051,0.938,0.842,0.938,0.89
pro_20220528, 2022-06-06T16:09:40,678.276,0.1,0,0,15,25,20.14,1826.306,13.8,6.92,13.22,13.26,-0.034856,0.938,0.842,0.938,0.89
pro_20220528, 2022-06-06T16:09:40,678.376,0.1,0,0,15,25,20.2,1836.406,13.8,6.99,13.22,13.26,-0.033657,0.939,0.843,0.939,0.891
pro_20220528, 2022-06-06T16:09:40,678.476,0.1,0,0,15,25,20.27,1846.216,13.8,7.05,13.22,13.26,-0.032453,0.939,0.843,0.939,0.891
pro_20220528, 2022-06-06T16:09:40,678.576,0.1,0,0,15,25,20.33,1855.735,13.8,7.11,13.23,13.26,-0.031242,0.94,0.844,0.94,0.892
pro_20220528, 2022-06-06T16:09:40,678.676,0.1,0,0,15,25,20.4,1864.96,13.8,7.18,13.23,13.26,-0.030024,0.94,0.844,0.94,0.892
pro_20220528, 2022-06-06T16:09:40,678.776,0.1,0,0,15,25,20.46,1873.891,13.8,7.24,13.23,13.26,-0.028803,0.941,0.845,0.941,0.893
pro_20220528, 2022-06-06T16:09:41,678.876,0.1,0,0,15,25,20.52,1882.526,13.8,7.3,13.23,13.26,-0.027579,0.941,0.845,0.941,0.893
pro_20220528, 2022-06-06T16:09:41,678.976,0.1,0,0,15,25,20.58,1890.864,13.8,7.36,13.23,13.26,-0.026346,0.942,0.846,0.942,0.894
pro_20220528, 2022-06-06T16:09:41,679.076,0.1,0,0,15,25,20.64,1898.903,13.8,7.41,13.23,13.26,-0.025111,0.942,0.846,0.942,0.894
pro_20220528, 2022-06-06T16:09:41,679.176,0.1,0,0,15,25,20.7,1906.643,13.8,7.47,13.23,13.26,-0.023873,0.943,0.847,0.943,0.895
pro_20220528, 2022-06-06T16:09:41,679.276,0.1,0,0,15,25,20.75,1914.081,13.8,7.52,13.24,13.26,-0.022626,0.943,0.847,0.943,0.895
pro_20220528, 2022-06-06T16:09:41,679.376,0.1,0,0,15,25,20.81,1921.217,13.8,7.58,13.24,13.26,-0.02138,0.944,0.848,0.944,0.896
pro_20220528, 2022-06-06T16:09:41,679.476,0.1,0,0,15,25,20.86,1928.05,13.8,7.63,13.24,13.26,-0.020128,0.944,0.848,0.944,0.896
pro_20220528, 2022-06-06T16:09:41,679.576,0.1,0,0,15,25,20.91,1934.578,13.8,7.68,13.24,13.26,-0.018871,0.945,0.849,0.945,0.897
pro_20220528, 2022-06-06T16:09:42,679.676,0.1,0,0,15,25,20.96,1940.801,13.8,7.73,13.24,13.26,-0.017614,0.945,0.85,0.945,0.897
pro_20220528, 2022-06-06T16:09:42,679.776,0.1,0,0,15,25,21.01,1946.717,13.8,7.77,13.24,13.26,-0.016351,0.946,0.85,0.946,0.898
pro_20220528, 2022-06-06T16:09:42,679.876,0.1,0,0,15,25,21.06,1952.326,13.8,7.82,13.25,13.26,-0.015087,0.946,0.851,0.946,0.899
pro_20220528, 2022-06-06T16:09:42,679.976,0.1,0,0,15,25,21.11,1957.626,13.8,7.87,13.25,13.26,-0.01382,0.947,0.851,0.947,0.899
pro_20220528, 2022-06-06T16:09:42,680.076,0.1,0,0,15,25,21.15,1962.617,13.8,7.91,13.25,13.26,-0.012551,0.948,0.852,0.948,0.9
pro_20220528, 2022-06-06T16:09:42,680.176,0.1,0,0,15,25,21.2,1967.299,13.8,7.95,13.25,13.26,-0.011281,0.948,0.853,0.948,0.9
pro_20220528, 2022-06-06T16:09:42,680.276,0.1,0,0,15,25,21.24,1971.67,13.8,7.99,13.25,13.26,-0.010006,0.949,0.854,0.949,0.901
pro_20220528, 2022-06-06T16:09:42,680.376,0.1,0,0,15,25,21.28,1975.729,13.8,8.03,13.25,13.26,-0.008732,0.949,0.854,0.949,0.902
pro_20220528, 2022-06-06T16:09:42,680.476,0.1,0,0,15,25,21.32,1979.477,13.8,8.07,13.25,13.26,-0.007454,0.95,0.855,0.95,0.902
pro_20220528, 2022-06-06T16:09:42,680.576,0.1,0,0,15,25,21.36,1982.911,13.8,8.1,13.26,13.26,-0.006177,0.95,0.856,0.95,0.903
pro_20220528, 2022-06-06T16:09:42,680.676,0.1,0,0,15,25,21.39,1986.033,13.8,8.14,13.26,13.26,-0.004896,0.951,0.856,0.951,0.904
pro_20220528, 2022-06-06T16:09:42,680.776,0.1,0,0,15,25,21.43,1988.841,13.8,8.17,13.26,13.26,-0.003618,0.951,0.857,0.951,0.904
pro_20220528, 2022-06-06T16:09:43,680.876,0.1,0,0,15,25,21.46,1991.335,13.8,8.21,13.26,13.26,-0.002335,0.952,0.858,0.952,0.905
pro_20220528, 2022-06-06T16:09:43,680.976,0.1,0,0,15,25,21.49,1993.515,13.8,8.24,13.26,13.26,-0.001056,0.953,0.859,0.953,0.906
pro_20220528, 2022-06-06T16:09:43,681.076,0.1,0,0,15,25,21.52,1995.38,13.8,8.27,13.26,13.26,0.000229,0.953,0.859,0.953,0.906
pro_20220528, 2022-06-06T16:09:43,681.176,0.1,0,0,15,25,21.55,1996.93,13.8,8.29,13.27,13.26,0.001507,0.954,0.86,0.954,0.907
pro_20220528, 2022-06-06T16:09:43,681.279,0.103,0,0,15,25,21.58,1998.164,13.8,8.32,13.27,13.26,0.002782,0.954,0.861,0.954,0.908
pro_20220528, 2022-06-06T16:09:43,681.379,0.1,0,0,15,25,21.61,1999.106,13.8,8.34,13.27,13.26,0.004015,0.955,0.862,0.955,0.908
pro_20220528, 2022-06-06T16:09:43,681.479,0.1,0,0,15,25,21.63,1999.699,13.8,8.37,13.27,13.27,0.005367,0.955,0.863,0.955,0.909
pro_20220528, 2022-06-06T16:09:43,681.579,0.1,0,0,15,25,21.66,1999.977,13.8,8.39,13.27,13.27,0.006658,0.956,0.863,0.956,0.91
pro_20220528, 2022-06-06T16:09:44,681.679,0.1,0,0,15,25,21.68,1999.939,13.8,8.41,13.27,13.27,0.007944,0.956,0.864,0.956,0.91
pro_20220528, 2022-06-06T16:09:44,681.779,0.1,0,0,15,25,21.7,1999.586,13.8,8.43,13.28,13.27,0.009223,0.957,0.865,0.957,0.911
pro_20220528, 2022-06-06T16:09:44,681.879,0.1,0,0,15,25,21.72,1998.916,13.8,8.45,13.28,13.27,0.010501,0.958,0.866,0.958,0.912
pro_20220528, 2022-06-06T16:09:44,681.979,0.1,0,0,15,25,21.74,1997.931,13.8,8.46,13.28,13.27,0.011779,0.958,0.867,0.958,0.913
pro_20220528, 2022-06-06T16:09:44,682.079,0.1,0,0,15,25,21.75,1996.63,13.8,8.48,13.28,13.27,0.013052,0.959,0.868,0.959,0.913
pro_20220528, 2022-06-06T16:09:44,682.179,0.1,0,0,15,25,21.77,1995.015,13.8,8.49,13.28,13.27,0.014321,0.959,0.869,0.959,0.914
pro_20220528, 2022-06-06T16:09:44,682.279,0.1,0,0,15,25,21.78,1993.084,13.8,8.5,13.28,13.27,0.015589,0.96,0.87,0.96,0.915
pro_20220528, 2022-06-06T16:09:44,682.379,0.1,0,0,15,25,21.79,1990.838,13.8,8.51,13.29,13.27,0.016857,0.96,0.871,0.96,0.915
pro_20220528, 2022-06-06T16:09:44,682.479,0.1,0,0,15,25,21.8,1988.278,13.8,8.52,13.29,13.27,0.018119,0.961,0.871,0.961,0.916
pro_20220528, 2022-06-06T16:09:44,682.579,0.1,0,0,15,25,21.81,1985.404,13.8,8.53,13.29,13.27,0.019378,0.961,0.872,0.961,0.917
pro_20220528, 2022-06-06T16:09:44,682.679,0.1,0,0,15,25,21.82,1982.216,13.8,8.53,13.29,13.27,0.020637,0.962,0.873,0.962,0.918
pro_20220528, 2022-06-06T16:09:44,682.779,0.1,0,0,15,25,21.82,1978.716,13.8,8.54,13.29,13.27,0.021889,0.963,0.874,0.963,0.918
pro_20220528, 2022-06-06T16:09:45,682.879,0.1,0,0,15,25,21.83,1974.903,13.8,8.54,13.29,13.27,0.023138,0.963,0.875,0.963,0.919
pro_20220528, 2022-06-06T16:09:45,682.979,0.1,0,0,15,25,21.83,1970.778,13.8,8.54,13.29,13.27,0.024385,0.964,0.876,0.964,0.92
pro_20220528, 2022-06-06T16:09:45,683.079,0.1,0,0,15,25,21.83,1966.342,13.8,8.54,13.3,13.27,0.025627,0.964,0.877,0.964,0.921
pro_20220528, 2022-06-06T16:09:45,683.179,0.1,0,0,15,25,21.83,1961.595,13.8,8.54,13.3,13.27,0.026865,0.965,0.878,0.965,0.921
pro_20220528, 2022-06-06T16:09:45,683.279,0.1,0,0,15,25,21.83,1956.539,13.8,8.53,13.3,13.27,0.028099,0.965,0.879,0.965,0.922
pro_20220528, 2022-06-06T16:09:45,683.379,0.1,0,0,15,25,21.83,1951.174,13.8,8.53,13.3,13.27,0.029326,0.966,0.88,0.966,0.923
pro_20220528, 2022-06-06T16:09:45,683.479,0.1,0,0,15,25,21.82,1945.5,13.8,8.52,13.3,13.27,0.030551,0.966,0.881,0.966,0.924
pro_20220528, 2022-06-06T16:09:45,683.579,0.1,0,0,15,25,21.82,1939.52,13.8,8.51,13.3,13.27,0.031773,0.967,0.882,0.967,0.925
pro_20220528, 2022-06-06T16:09:46,683.679,0.1,0,0,15,25,21.81,1933.233,13.8,8.51,13.31,13.27,0.032985,0.967,0.883,0.967,0.925
pro_20220528, 2022-06-06T16:09:46,683.779,0.1,0,0,15,25,21.8,1926.64,13.8,8.49,13.31,13.27,0.034194,0.968,0.884,0.968,0.926
pro_20220528, 2022-06-06T16:09:46,683.879,0.1,0,0,15,25,21.79,1919.744,13.8,8.48,13.31,13.27,0.035397,0.968,0.885,0.968,0.927
pro_20220528, 2022-06-06T16:09:46,683.979,0.1,0,0,15,25,21.78,1912.544,13.8,8.47,13.31,13.27,0.036594,0.969,0.886,0.969,0.928
pro_20220528, 2022-06-06T16:09:46,684.079,0.1,0,0,15,25,21.76,1905.043,13.8,8.45,13.31,13.27,0.037784,0.97,0.888,0.97,0.929
pro_20220528, 2022-06-06T16:09:46,684.179,0.1,0,0,15,25,21.75,1897.24,13.8,8.44,13.31,13.28,0.038971,0.97,0.889,0.97,0.929
pro_20220528, 2022-06-06T16:09:46,684.279,0.1,0,0,15,25,21.73,1889.138,13.8,8.42,13.32,13.28,0.040149,0.971,0.89,0.971,0.93
pro_20220528, 2022-06-06T16:09:46,684.379,0.1,0,0,15,25,21.71,1880.738,13.8,8.4,13.32,13.28,0.041323,0.971,0.891,0.971,0.931
pro_20220528, 2022-06-06T16:09:46,684.479,0.1,0,0,15,25,21.69,1872.041,13.8,8.38,13.32,13.28,0.042487,0.972,0.892,0.972,0.932
pro_20220528, 2022-06-06T16:09:46,684.579,0.1,0,0,15,25,21.67,1863.048,13.8,8.35,13.32,13.28,0.043644,0.972,0.893,0.972,0.933
pro_20220528, 2022-06-06T16:09:46,684.679,0.1,0,0,15,25,21.65,1853.761,13.8,8.33,13.32,13.28,0.044796,0.973,0.894,0.973,0.933
pro_20220528, 2022-06-06T16:09:46,684.779,0.1,0,0,15,25,21.62,1844.181,13.8,8.3,13.32,13.28,0.045942,0.973,0.895,0.973,0.934
pro_20220528, 2022-06-06T16:09:47,684.879,0.1,0,0,15,25,21.6,1834.31,13.8,8.28,13.33,13.28,0.047078,0.974,0.896,0.974,0.935
pro_20220528, 2022-06-06T16:09:47,684.979,0.1,0,0,15,25,21.57,1824.149,13.8,8.25,13.33,13.28,0.048207,0.974,0.897,0.974,0.936
pro_20220528, 2022-06-06T16:09:47,685.079,0.1,0,0,15,25,21.54,1813.7,13.8,8.22,13.33,13.28,0.049327,0.975,0.899,0.975,0.937
pro_20220528, 2022-06-06T16:09:47,685.179,0.1,0,0,15,25,21.51,1802.965,13.8,8.19,13.33,13.28,0.050439,0.975,0.9,0.975,0.937
pro_20220528, 2022-06-06T16:09:47,685.279,0.1,0,0,15,25,21.48,1791.945,13.8,8.15,13.33,13.28,0.051612,0.976,0.901,0.976,0.938
pro_20220528, 2022-06-06T16:09:47,685.379,0.1,0,0,15,25,21.45,1780.642,13.8,8.12,13.33,13.28,0.052883,0.976,0.902,0.976,0.939
pro_20220528, 2022-06-06T16:09:47,685.479,0.1,0,0,15,25,21.42,1769.058,13.8,8.08,13.33,13.28,0.05415,0.977,0.903,0.977,0.94
pro_20220528, 2022-06-06T16:09:47,685.579,0.1,0,0,15,25,21.38,1757.195,13.8,8.05,13.34,13.28,0.055412,0.977,0.904,0.977,0.941
pro_20220528, 2022-06-06T16:09:48,685.679,0.1,0,0,15,25,21.34,1745.054,13.8,8.01,13.34,13.28,0.056671,0.978,0.905,0.978,0.941
pro_20220528, 2022-06-06T16:09:48,685.779,0.1,0,0,15,25,21.31,1732.637,13.8,7.97,13.34,13.28,0.057929,0.978,0.906,0.978,0.942
pro_20220528, 2022-06-06T16:09:48,685.879,0.1,0,0,15,25,21.27,1719.947,13.8,7.93,13.34,13.28,0.059183,0.979,0.907,0.979,0.943
pro_20220528, 2022-06-06T16:09:48,685.979,0.1,0,0,15,25,21.22,1706.986,13.8,7.88,13.34,13.28,0.06043,0.979,0.909,0.979,0.944
pro_20220528, 2022-06-06T16:09:48,686.079,0.1,0,0,15,25,21.18,1693.754,13.8,7.84,13.34,13.28,0.061678,0.98,0.91,0.98,0.945
pro_20220528, 2022-06-06T16:09:48,686.179,0.1,0,0,15,25,21.14,1680.256,13.8,7.79,13.35,13.28,0.062921,0.98,0.911,0.98,0.945
pro_20220528, 2022-06-06T16:09:48,686.279,0.1,0,0,15,25,21.09,1666.492,13.8,7.75,13.35,13.28,0.064571,0.98,0.912,0.98,0.946
pro_20220528, 2022-06-06T16:09:48,686.379,0.1,0,0,15,25,21.09,1652.464,13.8,7.7,13.39,13.28,0.105727,0.981,0.913,0.981,0.947
pro_20220528, 2022-06-06T16:09:48,686.479,0.1,0,0,15,25,21.08,1638.176,13.8,7.65,13.43,13.28,0.146478,0.981,0.914,0.981,0.948
pro_20220528, 2022-06-06T16:09:48,686.579,0.1,0,0,15,25,21.07,1623.63,13.8,7.6,13.47,13.28,0.186823,0.982,0.916,0.982,0.949
pro_20220528, 2022-06-06T16:09:48,686.679,0.1,0,0,15,25,21.06,1608.826,13.8,7.55,13.51,13.28,0.226755,0.982,0.918,0.982,0.95
pro_20220528, 2022-06-06T16:09:48,686.779,0.1,0,0,15,25,21.04,1593.769,13.8,7.49,13.55,13.28,0.266265,0.983,0.92,0.983,0.951
pro_20220528, 2022-06-06T16:09:49,686.879,0.1,0,0,15,25,21.03,1578.46,13.8,7.44,13.59,13.29,0.305346,0.983,0.922,0.983,0.953
pro_20220528, 2022-06-06T16:09:49,686.979,0.1,0,0,15,25,21.01,1562.902,13.8,7.38,13.63,13.29,0.344,0.984,0.925,0.984,0.954
pro_20220528, 2022-06-06T16:09:49,687.079,0.1,0,0,15,25,20.99,1547.097,13.8,7.32,13.67,13.29,0.382214,0.984,0.928,0.984,0.956
pro_20220528, 2022-06-06T16:09:49,687.179,0.1,0,0,15,25,20.97,1531.048,13.8,7.26,13.71,13.29,0.419986,0.984,0.931,0.984,0.958
pro_20220528, 2022-06-06T16:09:49,687.282,0.103,0,0,15,25,20.95,1514.757,13.8,7.2,13.75,13.29,0.457302,0.985,0.934,0.985,0.959
pro_20220528, 2022-06-06T16:09:49,687.382,0.1,0,0,15,25,20.93,1497.727,13.8,7.14,13.79,13.29,0.496774,0.985,0.937,0.985,0.938
pro_20220528, 2022-06-06T16:09:49,687.482,0.1,0,0,15,25,20.9,1480.953,13.8,7.08,13.82,13.29,0.532083,0.986,0.941,0.986,0.943
pro_20220528, 2022-06-06T16:09:49,687.582,0.1,0,0,15,25,20.87,1463.945,13.8,7.01,13.86,13.29,0.567812,0.986,0.945,0.986,0.948
pro_20220528, 2022-06-06T16:09:50,687.682,0.1,0,0,15,25,20.84,1446.706,13.8,6.95,13.89,13.29,0.603162,0.987,0.949,0.987,0.953
pro_20220528, 2022-06-06T16:09:50,687.782,0.1,0,0,15,25,20.81,1429.239,13.8,6.88,13.93,13.29,0.638088,0.987,0.953,0.987,0.959
pro_20220528, 2022-06-06T16:09:50,687.882,0.1,0,0,15,25,20.78,1411.546,13.8,6.82,13.97,13.29,0.672556,0.987,0.958,0.987,0.965
pro_20220528, 2022-06-06T16:09:50,687.982,0.1,0,0,15,25,20.75,1393.63,13.8,6.75,14,13.29,0.706549,0.988,0.963,0.988,0.971
pro_20220528, 2022-06-06T16:09:50,688.082,0.1,0,0,15,25,20.71,1375.494,13.8,6.68,14.04,13.3,0.740055,0.988,0.968,0.988,0.977
pro_20220528, 2022-06-06T16:09:50,688.182,0.1,0,0,15,25,20.67,1357.141,13.8,6.6,14.07,13.3,0.773071,0.988,0.973,0.988,0.981
pro_20220528, 2022-06-06T16:09:50,688.282,0.1,0,0,15,25,20.64,1338.573,13.8,6.53,14.1,13.3,0.805578,0.989,0.978,0.989,0.983
pro_20220528, 2022-06-06T16:09:50,688.382,0.1,0,0,15,25,20.59,1319.794,13.8,6.46,14.14,13.3,0.837582,0.989,0.983,0.989,0.986
pro_20220528, 2022-06-06T16:09:50,688.482,0.1,0,0,15,25,20.55,1300.807,13.8,6.38,14.17,13.64,0.525289,0.99,0.999,0.99,0.994
pro_20220528, 2022-06-06T16:09:50,688.582,0.1,0,0,15,25,20.51,1281.614,13.8,6.31,14.2,14.96,-0.753428,0.99,0.992,0.99,0.991
pro_20220528, 2022-06-06T16:09:50,688.682,0.1,0,0,15,25,20.46,1262.219,13.8,6.23,14.23,14.34,-0.107399,0.99,0.991,0.99,0.991
pro_20220528, 2022-06-06T16:09:50,688.782,0.1,0,0,15,25,20.42,1242.624,13.8,6.15,14.27,14.32,-0.051346,0.991,0.991,0.991,0.991
pro_20220528, 2022-06-06T16:09:51,688.882,0.1,0,0,15,25,20.37,1222.834,13.8,6.07,14.3,14.33,-0.03187,0.991,0.992,0.991,0.991
pro_20220528, 2022-06-06T16:09:51,688.982,0.1,0,0,15,25,20.32,1202.85,13.8,5.99,14.33,14.35,-0.023684,0.991,0.992,0.991,0.992
pro_20220528, 2022-06-06T16:09:51,689.082,0.1,0,0,15,25,20.27,1182.676,13.8,5.91,14.36,14.38,-0.020016,0.992,0.992,0.992,0.992
pro_20220528, 2022-06-06T16:09:51,689.182,0.1,0,0,15,25,20.21,1162.316,13.8,5.83,14.39,14.41,-0.018249,0.992,0.993,0.992,0.992
pro_20220528, 2022-06-06T16:09:51,689.282,0.1,0,0,15,25,20.16,1141.772,13.8,5.75,14.42,14.43,-0.017307,0.992,0.993,0.992,0.993
pro_20220528, 2022-06-06T16:09:51,689.382,0.1,0,0,15,25,20.1,1121.047,13.8,5.66,14.44,14.46,-0.016701,0.993,0.993,0.993,0.993
pro_20220528, 2022-06-06T16:09:51,689.482,0.1,0,0,15,25,20.05,1100.146,13.8,5.57,14.47,14.49,-0.016251,0.993,0.994,0.993,0.993
pro_20220528, 2022-06-06T16:09:51,689.582,0.1,0,0,15,25,19.99,1079.071,13.8,5.49,14.5,14.52,-0.015867,0.993,0.994,0.993,0.994
pro_20220528, 2022-06-06T16:09:52,689.682,0.1,0,0,15,25,19.93,1057.825,13.8,5.4,14.53,14.54,-0.015503,0.993,0.994,0.993,0.994
pro_20220528, 2022-06-06T16:09:52,689.782,0.1,0,0,15,25,19.86,1036.413,13.8,5.31,14.55,14.57,-0.01515,0.994,0.995,0.994,0.994
pro_20220528, 2022-06-06T16:09:52,689.882,0.1,0,0,15,25,19.8,1014.837,13.8,5.22,14.58,14.59,-0.0148,0.994,0.995,0.994,0.994
pro_20220528, 2022-06-06T16:09:52,689.982,0.1,0,0,15,25,19.73,993.1,13.8,5.13,14.6,14.62,-0.014455,0.994,0.995,0.994,0.995
pro_20220528, 2022-06-06T16:09:52,690.082,0.1,0,0,15,25,19.67,971.207,13.8,5.04,14.63,14.64,-0.014104,0.995,0.995,0.995,0.995
pro_20220528, 2022-06-06T16:09:52,690.182,0.1,0,0,15,25,19.6,949.16,13.8,4.95,14.65,14.67,-0.013747,0.995,0.996,0.995,0.995
pro_20220528, 2022-06-06T16:09:52,690.282,0.1,0,0,15,25,19.53,926.964,13.8,4.85,14.68,14.69,-0.013397,0.995,0.996,0.995,0.996
pro_20220528, 2022-06-06T16:09:52,690.382,0.1,0,0,15,25,19.46,904.621,13.8,4.76,14.7,14.71,-0.013039,0.995,0.996,0.995,0.996
pro_20220528, 2022-06-06T16:09:52,690.482,0.1,0,0,15,25,19.39,882.135,13.8,4.66,14.72,14.74,-0.012681,0.996,0.997,0.996,0.996
pro_20220528, 2022-06-06T16:09:52,690.582,0.1,0,0,15,25,19.31,859.51,13.8,4.57,14.74,14.76,-0.012321,0.996,0.997,0.996,0.996
pro_20220528, 2022-06-06T16:09:52,690.682,0.1,0,0,15,25,19.24,836.75,13.8,4.47,14.77,14.78,-0.011961,0.996,0.997,0.996,0.997
pro_20220528, 2022-06-06T16:09:52,690.782,0.1,0,0,15,25,19.16,813.857,13.8,4.37,14.79,14.8,-0.011594,0.996,0.997,0.996,0.997
pro_20220528, 2022-06-06T16:09:53,690.882,0.1,0,0,15,25,19.08,790.835,13.8,4.27,14.81,14.82,-0.011225,0.997,0.997,0.997,0.997
pro_20220528, 2022-06-06T16:09:53,690.982,0.1,0,0,15,25,19,767.689,13.8,4.18,14.83,14.84,-0.010866,0.997,0.998,0.997,0.997
pro_20220528, 2022-06-06T16:09:53,691.082,0.1,0,0,15,25,18.92,744.421,13.8,4.08,14.85,14.86,-0.010492,0.997,0.998,0.997,0.997
pro_20220528, 2022-06-06T16:09:53,691.182,0.1,0,0,15,25,18.84,721.036,13.8,3.97,14.87,14.88,-0.010124,0.997,0.998,0.997,0.998
pro_20220528, 2022-06-06T16:09:53,691.282,0.1,0,0,15,25,18.76,697.537,13.8,3.87,14.88,14.89,-0.009744,0.997,0.998,0.997,0.998
pro_20220528, 2022-06-06T16:09:53,691.382,0.1,0,0,15,25,18.67,673.928,13.8,3.77,14.9,14.91,-0.009374,0.998,0.999,0.998,0.998
pro_20220528, 2022-06-06T16:09:53,691.482,0.1,0,0,15,25,18.58,650.213,13.8,3.67,14.92,14.93,-0.008997,0.998,0.999,0.998,0.998
pro_20220528, 2022-06-06T16:09:53,691.582,0.1,0,0,15,25,18.5,626.395,13.8,3.56,14.93,14.94,-0.008619,0.998,0.999,0.998,0.998
pro_20220528, 2022-06-06T16:09:54,691.682,0.1,0,0,15,25,18.41,602.478,13.8,3.46,14.95,14.96,-0.008247,0.998,0.999,0.998,0.999
pro_20220528, 2022-06-06T16:09:54,691.782,0.1,0,0,15,25,18.32,578.465,13.8,3.35,14.97,14.97,-0.007861,0.998,0.999,0.998,0.999
pro_20220528, 2022-06-06T16:09:54,691.882,0.1,0,0,15,25,18.23,554.362,13.8,3.25,14.98,14.99,-0.00748,0.998,0.999,0.998,0.999
pro_20220528, 2022-06-06T16:09:54,691.982,0.1,0,0,15,25,18.13,530.171,13.8,3.14,14.99,15,-0.007099,0.998,1,0.998,0.999
pro_20220528, 2022-06-06T16:09:54,692.082,0.1,0,0,15,25,18.04,505.896,13.8,3.03,15.01,15.01,-0.006718,0.999,1,0.999,0.999
pro_20220528, 2022-06-06T16:09:54,692.182,0.1,0,0,15,25,17.95,481.541,13.8,2.93,15.02,15.03,-0.006331,0.999,1,0.999,0.999
pro_20220528, 2022-06-06T16:09:54,692.282,0.1,0,0,15,25,17.85,457.11,13.8,2.82,15.03,15.03,0.001944,0.999,1,0.999,0.999
pro_20220528, 2022-06-06T16:09:54,692.382,0.1,0,0,15,25,17.75,432.607,13.8,2.71,15.04,15.03,0.013501,0.999,1,0.999,1
pro_20220528, 2022-06-06T16:09:54,692.482,0.1,0,0,15,25,17.65,408.036,13.8,2.6,15.05,15.03,0.024459,0.999,1,1,1
pro_20220528, 2022-06-06T16:09:54,692.582,0.1,0,0,15,25,17.55,383.4,13.8,2.49,15.06,15.03,0.0348,0.999,1,1,1
pro_20220528, 2022-06-06T16:09:54,692.682,0.1,0,0,15,25,17.45,358.704,13.8,2.38,15.07,15.03,0.044537,0.999,1,1,1
pro_20220528, 2022-06-06T16:09:54,692.782,0.1,0,0,15,25,17.35,333.951,13.8,2.27,15.08,15.03,0.053661,0.999,1,1,1
pro_20220528, 2022-06-06T16:09:55,692.882,0.1,1,0,15,25,17.25,309.146,13.8,2.16,15.09,15.03,0.062172,1,1,1,1
pro_20220528, 2022-06-06T16:09:55,692.982,0.1,1,0,15,25,17.14,284.291,13.8,2.04,15.1,15.03,0.070072,1,1,1,1
pro_20220528, 2022-06-06T16:09:55,693.082,0.1,1,0,15,25,17.04,259.392,13.8,1.93,15.11,15.03,0.077355,1,1,1,1
pro_20220528, 2022-06-06T16:09:55,693.182,0.1,1,0,15,25,16.93,234.452,13.8,1.82,15.11,15.03,0.084019,1,1,1,1
pro_20220528, 2022-06-06T16:09:55,693.285,0.103,1,0,15,25,16.82,209.474,13.8,1.7,15.12,15.03,0.090069,1,1,1,1
pro_20220528, 2022-06-06T16:09:55,693.385,0.1,1,0,15,25,16.71,183.713,13.8,1.59,15.13,15.03,0.09791,1,1,1,1
pro_20220528, 2022-06-06T16:09:55,693.485,0.1,1,0,15,25,16.6,158.673,13.8,1.47,15.13,15.03,0.101064,1,1,1,1
pro_20220528, 2022-06-06T16:09:55,693.585,0.1,1,0,15,25,16.49,133.607,13.8,1.36,15.13,15.03,0.104937,1,1,1,1
pro_20220528, 2022-06-06T16:09:56,693.685,0.1,1,0,15,25,16.38,108.521,13.8,1.24,15.14,15.03,0.108342,1,1,1,1
pro_20220528, 2022-06-06T16:09:56,693.785,0.1,1,0,15,25,16.27,83.417,13.8,1.13,15.14,15.03,0.111201,1,1,1,1
pro_20220528, 2022-06-06T16:09:56,693.885,0.1,1,0,15,25,16.16,58.301,13.8,1.01,15.14,15.03,0.113471,1,1,1,1
pro_20220528, 2022-06-06T16:09:56,693.985,0.1,1,0,15,25,16.04,33.175,13.8,0.9,15.15,15.03,0.115141,1,1,1,1
pro_20220528, 2022-06-06T16:09:56,694.085,0.1,1,0,15,25,15.93,8.043,13.8,0.78,15.15,15.03,0.116134,1,1,1,1
pro_20220528, 2022-06-06T16:09:56,694.185,0.1,1,0,15,25,15.81,-17.089,13.8,0.66,15.15,15.03,0.116959,1,1,1,1
pro_20220528, 2022-06-06T16:09:56,694.285,0.1,1,0,15,25,15.69,-42.219,13.8,0.55,15.15,15.03,0.117621,1,1,1,1
pro_20220528, 2022-06-06T16:09:56,694.385,0.1,1,0,15,25,15.58,-67.342,13.8,0.43,15.15,15.03,0.117664,1,1,1,1
pro_20220528, 2022-06-06T16:09:56,694.485,0.1,1,0,15,25,15.46,-92.455,13.8,0.31,15.14,15.03,0.117085,1,1,1,1
