unit,               hm,                  cTime,       dt,       chm,qcrs,sat,sel,mod,bmso, Tb,  vb,  ib,   ib_charge, ioc, voc_soc,    vsat,dv_dyn,voc_stat,voc_ekf,     y_ekf,    soc_s,soc_ekf,soc,,,,,,,,,,,,,,,,
unit_m,  c_time,       chm_s, qcrs_s, bmso_s, Tb_s,Tbl_s,  vsat_s, voc_stat_s, dv_dyn_s, vb_s, ib_s, ib_in_s, ib_charge_s, ioc_s, sat_s, dq_s, soc_s, reset_s,,,,,,,,,,,,,,,,,,,,,
unit_s,c_time,res,user_sel,   cc_dif,  ibmh,ibnh,ibmm,ibnm,ibm,   ib_diff, ib_diff_f,    voc_soc,e_w,e_w_f,  ib_sel_stat,ib_h,ib_s,mib,ib, vb_sel,vb_h,vb_s,mvb,vb,  Tb_h,Tb_s,mtb,Tb_f,   fltw, falw, ib_rate, ib_quiet, tb_sel, ccd_thr, ewh_thr, ewl_thr, ibd_thr, ibq_thr, preserving
unit_e,c_time,dt,Fx_, Bu_, Q_, R_, P_, S_, K_, u_, x_, y_, z_, x_prior_, P_prior_, x_post_, P_post_, hx_, H_,,,,,,,,,,,,,,,,,,,,
unit_sel,74770436.304,0,1,0.2693947,0.3102,0.24435,0.3102,0.3102,0.3102,0.06585,0.05084,13.1104,-0.1564,-0.13401,1,0.3102,0.3102,0,0.3102,1,13.23381,13.11156,0,13.23381,11.43,11.43,0,11.43,1024,16,0.411,-0.003,1,0.2,0.394,-0.492,10,0.005,0
unit_sim,74770436.304,0,390240,0,11.4325,11.4325,13.74573,13.11026,0.00059,13.11156,-0.032,0.31,0.31,0.104,0,-101767.4,0.69828,0, ,,,,,,,,,,,,,,,,,,,,
unit_ekf,74770436.304,2,0.9999999,0.0000056,0.00000225,0.25,0.00227268,0.2502464,0.002991874,0.2120593,0.9679552,0.01574421,13.23997,0.9679081,0.00227492,0.9679552,0.00227268,13.22422,0.329113,,,,,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:35:46,74770436.304,0.1,0,390240,0,1,0,0,11.4,13.234,0.31,0.31,0.105,13.1104,13.74573,0.00216,13.23092,13.22422,0.015744,0.69828,0.96796,0.69856,,,,,,,,,,,,,,,,
unit_sel,74770436.504,0,1,0.2693946,-0.27673,0.14653,-0.27673,-0.27673,-0.27673,-0.42326,0.04079,13.1104,-0.14263,-0.1339,1,-0.27673,-0.27673,0,-0.27673,1,13.27239,13.11246,0,13.27239,11.43,11.43,0,11.43,0,16,-0.223,0.021,1,0.2,0.394,-0.492,10,0.005,0
unit_sim,74770436.504,0,390240,0,11.4325,11.4325,13.74573,13.11026,0.00149,13.11246,0.163,-0.277,-0.277,0.105,0,-101767.5,0.69828,0, ,,,,,,,,,,,,,,,,,,,,
unit_ekf,74770436.504,2,0.9999999,0.0000056,0.00000225,0.25,0.00227268,0.2502464,0.002991874,0.2120593,0.9679552,0.01574421,13.23997,0.9679081,0.00227492,0.9679552,0.00227268,13.22422,0.329113,,,,,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:35:46,74770436.504,0.1,0,390240,0,1,0,0,11.4,13.272,-0.277,-0.277,0.106,13.1104,13.74573,-0.00054,13.27221,13.22422,0.015744,0.69828,0.96796,0.69856,,,,,,,,,,,,,,,,
unit_sel,74770436.704,0,1,0.2693946,-0.08108,0.34218,-0.08108,-0.08108,-0.08108,-0.42326,0.03114,13.1104,-0.17762,-0.13565,1,-0.08108,-0.08108,0,-0.08108,1,13.25095,13.11177,0,13.25095,11.43,11.43,0,11.43,0,16,0.005,0.025,1,0.2,0.394,-0.492,10,0.005,0
unit_sim,74770436.704,0,390240,0,11.4325,11.4325,13.74573,13.11026,0.00081,13.11177,0.017,-0.081,-0.081,0.103,0,-101767.5,0.69828,0, ,,,,,,,,,,,,,,,,,,,,
unit_ekf,74770436.704,2,0.9999999,0.0000056,0.00000225,0.25,0.00227268,0.2502464,0.002991874,0.2120593,0.9679552,0.01574421,13.23997,0.9679081,0.00227492,0.9679552,0.00227268,13.22422,0.329113,,,,,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:35:46,74770436.704,0.1,0,390240,0,1,0,0,11.4,13.251,-0.081,-0.081,0.104,13.1104,13.74573,0.00036,13.24989,13.22422,0.015744,0.69828,0.96796,0.69856,,,,,,,,,,,,,,,,
unit_sel,74770436.904,0,1,0.2693946,-0.27673,0.19545,-0.27673,-0.27673,-0.27673,-0.47218,0.02469,13.1104,-0.1246,-0.13547,1,-0.27673,-0.27673,0,-0.27673,1,13.24238,13.11334,0,13.24238,11.43,11.43,0,11.43,0,16,0.031,0.037,1,0.2,0.394,-0.492,10,0.005,0
unit_sim,74770436.904,0,390240,0,11.4325,11.4325,13.74573,13.11026,0.00238,13.11334,0.359,-0.277,-0.277,0.103,0,-101767.5,0.69828,0, ,,,,,,,,,,,,,,,,,,,,
unit_ekf,74770436.904,2,0.9999999,0.0000056,0.00000225,0.25,0.00227268,0.2502464,0.002991874,0.2120593,0.9679552,0.01574421,13.23997,0.9679081,0.00227492,0.9679552,0.00227268,13.22422,0.329113,,,,,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:35:46,74770436.904,0.1,0,390240,0,1,0,0,11.4,13.242,-0.277,-0.277,0.104,13.1104,13.74573,-0.00054,13.24222,13.22422,0.015744,0.69828,0.96796,0.69856,,,,,,,,,,,,,,,,
unit_sel,74770437.104,0,1,0.2693946,-0.03218,0.24436,-0.03218,-0.03218,-0.03218,-0.27654,0.01858,13.1104,-0.12596,-0.13515,1,-0.03218,-0.03218,0,-0.03218,1,13.27239,13.11198,0,13.27239,11.43,11.43,0,11.43,0,16,0.013,0.038,1,0.2,0.394,-0.492,10,0.005,0
unit_sim,74770437.104,0,390240,0,11.4325,11.4325,13.74573,13.11026,0.00103,13.11198,0.066,-0.032,-0.032,0.102,0,-101767.5,0.69828,0, ,,,,,,,,,,,,,,,,,,,,
unit_ekf,74770437.104,2,0.9999999,0.0000056,0.00000225,0.25,0.00227268,0.2502464,0.002991874,0.2120593,0.9679552,0.01574421,13.23997,0.9679081,0.00227492,0.9679552,0.00227268,13.22422,0.329113,,,,,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:35:47,74770437.104,0.1,0,390240,0,1,0,0,11.4,13.272,-0.032,-0.032,0.103,13.1104,13.74573,0.00058,13.27111,13.22422,0.015744,0.69828,0.96796,0.69856,,,,,,,,,,,,,,,,
unit_sel,74770437.304,0,1,0.2693946,0.40802,-0.39149,0.40802,0.40802,0.40802,0.79951,0.03781,13.1104,-0.13386,-0.13573,1,0.40802,0.40802,0,0.40802,1,13.21666,13.11267,0,13.21666,11.43,11.43,0,11.43,0,16,-0.105,0.039,1,0.2,0.394,-0.492,10,0.005,0
unit_sim,74770437.304,0,390240,0,11.4325,11.4325,13.74573,13.11026,0.00171,13.11267,0.212,0.408,0.408,0.102,0,-101767.4,0.69828,0, ,,,,,,,,,,,,,,,,,,,,
unit_ekf,74770437.304,2,0.9999999,0.0000056,0.00000225,0.25,0.00227268,0.2502464,0.002991874,0.2120593,0.9679552,0.01574421,13.23997,0.9679081,0.00227492,0.9679552,0.00227268,13.22422,0.329113,,,,,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:35:47,74770437.304,0.1,0,390240,0,1,0,0,11.4,13.217,0.408,0.408,0.103,13.1104,13.74573,0.00261,13.21334,13.22422,0.015744,0.69828,0.96796,0.69856,,,,,,,,,,,,,,,,
unit_sel,74770437.504,0,1,0.2693944,-0.13,0.19545,-0.13,-0.13,-0.13,-0.32545,0.03685,13.1104,-0.13836,-0.13501,1,-0.13,-0.13,0,-0.13,1,13.27239,13.11244,0,13.27239,11.43,11.43,0,11.43,0,16,-0.199,0.03,1,0.2,0.394,-0.492,10,0.005,0
unit_sim,74770437.504,0,390240,0,11.4325,11.4325,13.74573,13.11026,0.00148,13.11244,0.163,-0.13,-0.13,0.103,0,-101767.4,0.69828,0, ,,,,,,,,,,,,,,,,,,,,
unit_ekf,74770437.504,2,0.9999999,0.0000056,0.00000225,0.25,0.00227268,0.2502464,0.002991874,0.2120593,0.9679552,0.01574421,13.23997,0.9679081,0.00227492,0.9679552,0.00227268,13.22422,0.329113,,,,,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:35:47,74770437.504,0.1,0,390240,0,1,0,0,11.4,13.272,-0.13,-0.13,0.104,13.1104,13.74573,0.00013,13.27155,13.22422,0.015744,0.69828,0.96796,0.69856,,,,,,,,,,,,,,,,
unit_sel,74770437.704,0,1,0.2693944,0.16346,0.14654,0.16346,0.16346,0.16346,0.01693,0.03133,13.1104,-0.15191,-0.13606,1,0.16346,0.16346,0,0.16346,1,13.22952,13.11177,0,13.22952,11.43,11.43,0,11.43,0,16,0.304,0.026,1,0.2,0.394,-0.492,10,0.005,0
unit_sim,74770437.704,0,390240,0,11.4325,11.4325,13.74573,13.11026,0.00081,13.11177,0.017,0.163,0.163,0.102,0,-101767.4,0.69828,0, ,,,,,,,,,,,,,,,,,,,,
unit_ekf,74770437.704,2,0.9999999,0.0000056,0.00000225,0.25,0.00227268,0.2502464,0.002991874,0.2120593,0.9679552,0.01574421,13.23997,0.9679081,0.00227492,0.9679552,0.00227268,13.22422,0.329113,,,,,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:35:47,74770437.704,0.1,0,390240,0,1,0,0,11.4,13.23,0.163,0.163,0.103,13.1104,13.74573,0.00148,13.22733,13.22422,0.015744,0.69828,0.96796,0.69856,,,,,,,,,,,,,,,,
unit_sel,74770437.904,0,1,0.269466,-0.03218,0.04871,-0.03218,-0.03218,-0.03218,-0.0809,0.03357,13.1104,-0.13701,-0.13562,1,-0.03218,-0.03218,0,-0.03218,1,13.23809,13.1138,0,13.23809,11.43,11.43,0,11.43,0,16,0.206,0.038,1,0.2,0.394,-0.492,10,0.005,0
unit_sim,74770437.904,0,390240,0,11.4325,11.4325,13.74573,13.11026,0.00283,13.1138,0.457,-0.032,-0.032,0.104,0,-101767.3,0.69828,0, ,,,,,,,,,,,,,,,,,,,,
unit_ekf,74770437.904,2,0.9999999,0.0000056,0.00000225,0.25,0.002272688,0.2502466,0.002992752,0.456247,0.968027,0.02316952,13.24741,0.9679577,0.00227493,0.968027,0.002272688,13.22424,0.3292084,,,,,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:35:47,74770437.904,0.1,0,390240,0,1,0,0,11.4,13.238,-0.032,-0.032,0.104,13.1104,13.74573,0.00059,13.2368,13.22424,0.02317,0.69828,0.96803,0.69856,,,,,,,,,,,,,,,,
unit_sel,74770438.104,0,1,0.269466,0.11455,0.14654,0.11455,0.11455,0.11455,-0.03198,0.03765,13.1104,-0.1519,-0.1358,1,0.11455,0.11455,0,0.11455,1,13.23381,13.11177,0,13.23381,11.43,11.43,0,11.43,0,16,-0.296,0.032,1,0.2,0.394,-0.492,10,0.005,0
unit_sim,74770438.104,0,390240,0,11.4325,11.4325,13.74573,13.11026,0.00081,13.11177,0.017,0.115,0.115,0.103,0,-101767.3,0.69828,0, ,,,,,,,,,,,,,,,,,,,,
unit_ekf,74770438.104,2,0.9999999,0.0000056,0.00000225,0.25,0.002272688,0.2502466,0.002992752,0.456247,0.968027,0.02316952,13.24741,0.9679577,0.00227493,0.968027,0.002272688,13.22424,0.3292084,,,,,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:35:48,74770438.104,0.1,0,390240,0,1,0,0,11.4,13.234,0.115,0.115,0.104,13.1104,13.74573,0.00126,13.23184,13.22424,0.02317,0.69828,0.96803,0.69856,,,,,,,,,,,,,,,,
unit_sel,74770438.304,0,1,0.2694659,-0.27674,0.04871,-0.27674,-0.27674,-0.27674,-0.32545,0.02815,13.1104,-0.13881,-0.13553,1,-0.27674,-0.27674,0,-0.27674,1,13.2681,13.11199,0,13.2681,11.43,11.43,0,11.43,0,16,-0.305,0.025,1,0.2,0.394,-0.492,10,0.005,0
unit_sim,74770438.304,0,390240,0,11.4325,11.4325,13.74573,13.11026,0.00103,13.11199,0.066,-0.277,-0.277,0.103,0,-101767.3,0.69828,0, ,,,,,,,,,,,,,,,,,,,,
unit_ekf,74770438.304,2,0.9999999,0.0000056,0.00000225,0.25,0.002272688,0.2502466,0.002992752,0.456247,0.968027,0.02316952,13.24741,0.9679577,0.00227493,0.968027,0.002272688,13.22424,0.3292084,,,,,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:35:48,74770438.304,0.1,0,390240,0,1,0,0,11.4,13.268,-0.277,-0.277,0.103,13.1104,13.74573,-0.00054,13.26795,13.22424,0.02317,0.69828,0.96803,0.69856,,,,,,,,,,,,,,,,
unit_sel,74770438.504,0,1,0.269466,0.06565,-0.14693,0.06565,0.06565,0.06565,0.21258,0.03159,13.1104,-0.13906,-0.13614,1,0.06565,0.06565,0,0.06565,1,13.25095,13.11175,0,13.25095,11.43,11.43,0,11.43,0,16,-0.21,0.007,1,0.2,0.394,-0.492,10,0.005,0
unit_sim,74770438.504,0,390240,0,11.4325,11.4325,13.74573,13.11026,0.0008,13.11175,0.017,0.066,0.066,0.101,0,-101767.3,0.69828,0, ,,,,,,,,,,,,,,,,,,,,
unit_ekf,74770438.504,2,0.9999999,0.0000056,0.00000225,0.25,0.002272688,0.2502466,0.002992752,0.456247,0.968027,0.02316952,13.24741,0.9679577,0.00227493,0.968027,0.002272688,13.22424,0.3292084,,,,,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:35:48,74770438.504,0.1,0,390240,0,1,0,0,11.4,13.251,0.066,0.066,0.102,13.1104,13.74573,0.00103,13.24923,13.22424,0.02317,0.69828,0.96803,0.69856,,,,,,,,,,,,,,,,
unit_sel,74770438.704,0,1,0.269466,-0.27674,-0.39149,-0.27674,-0.27674,-0.27674,0.11475,0.02346,13.1104,-0.14786,-0.1365,1,-0.27674,-0.27674,0,-0.27674,1,13.25095,13.11151,0,13.25095,11.43,11.43,0,11.43,0,16,-0.415,-0.006,1,0.2,0.394,-0.492,10,0.005,0
unit_sim,74770438.704,0,390240,0,11.4325,11.4325,13.74573,13.11026,0.00058,13.11151,-0.032,-0.277,-0.277,0.1,0,-101767.4,0.69828,0, ,,,,,,,,,,,,,,,,,,,,
unit_ekf,74770438.704,2,0.9999999,0.0000056,0.00000225,0.25,0.002272688,0.2502466,0.002992752,0.456247,0.968027,0.02316952,13.24741,0.9679577,0.00227493,0.968027,0.002272688,13.22424,0.3292084,,,,,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:35:48,74770438.704,0.1,0,390240,0,1,0,0,11.4,13.251,-0.277,-0.277,0.101,13.1104,13.74573,-0.00055,13.25083,13.22424,0.02317,0.69828,0.96803,0.69856,,,,,,,,,,,,,,,,
unit_sel,74770438.904,0,1,0.2694661,0.06565,-0.14693,0.06565,0.06565,0.06565,0.21258,0.02518,13.1104,-0.12599,-0.13633,1,0.06565,0.06565,0,0.06565,1,13.27239,13.11196,0,13.27239,11.43,11.43,0,11.43,0,16,0.121,-0.027,1,0.2,0.394,-0.492,10,0.005,0
unit_sim,74770438.904,0,390240,0,11.4325,11.4325,13.74573,13.11026,0.00103,13.11196,0.066,0.066,0.066,0.098,0,-101767.3,0.69828,0, ,,,,,,,,,,,,,,,,,,,,
unit_ekf,74770438.904,2,0.9999999,0.0000056,0.00000225,0.25,0.002272688,0.2502466,0.002992752,0.456247,0.968027,0.02316952,13.24741,0.9679577,0.00227493,0.968027,0.002272688,13.22424,0.3292084,,,,,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:35:48,74770438.904,0.1,0,390240,0,1,0,0,11.4,13.272,0.066,0.066,0.099,13.1104,13.74573,0.00102,13.27069,13.22424,0.02317,0.69828,0.96803,0.69856,,,,,,,,,,,,,,,,
unit_sel,74770439.104,0,1,0.269466,0.16346,-0.09802,0.16346,0.16346,0.16346,0.26149,0.03444,13.1104,-0.12599,-0.13666,1,0.16346,0.16346,0,0.16346,1,13.23381,13.11196,0,13.23381,11.43,11.43,0,11.43,0,16,-0.026,-0.042,1,0.2,0.394,-0.492,10,0.005,0
unit_sim,74770439.104,0,390240,0,11.4325,11.4325,13.74573,13.11026,0.00102,13.11196,0.066,0.163,0.163,0.098,0,-101767.3,0.69828,0, ,,,,,,,,,,,,,,,,,,,,
unit_ekf,74770439.104,2,0.9999999,0.0000056,0.00000225,0.25,0.002272688,0.2502466,0.002992752,0.456247,0.968027,0.02316952,13.24741,0.9679577,0.00227493,0.968027,0.002272688,13.22424,0.3292084,,,,,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:35:49,74770439.104,0.1,0,390240,0,1,0,0,11.4,13.234,0.163,0.163,0.099,13.1104,13.74573,0.00147,13.23166,13.22424,0.02317,0.69828,0.96803,0.69856,,,,,,,,,,,,,,,,
unit_sel,74770439.304,0,1,0.269466,-0.08108,-0.14693,-0.08108,-0.08108,-0.08108,0.06584,0.02903,13.1104,-0.17405,-0.13721,1,-0.08108,-0.08108,0,-0.08108,1,13.25095,13.11105,0,13.25095,11.43,11.43,0,11.43,0,16,-0.187,-0.051,1,0.2,0.394,-0.492,10,0.005,0
unit_sim,74770439.304,0,390240,0,11.4325,11.4325,13.74573,13.11026,0.00012,13.11105,-0.13,-0.081,-0.081,0.097,0,-101767.3,0.69828,0, ,,,,,,,,,,,,,,,,,,,,
unit_ekf,74770439.304,2,0.9999999,0.0000056,0.00000225,0.25,0.002272688,0.2502466,0.002992752,0.456247,0.968027,0.02316952,13.24741,0.9679577,0.00227493,0.968027,0.002272688,13.22424,0.3292084,,,,,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:35:49,74770439.304,0.1,0,390240,0,1,0,0,11.4,13.251,-0.081,-0.081,0.098,13.1104,13.74573,0.00035,13.24994,13.22424,0.02317,0.69828,0.96803,0.69856,,,,,,,,,,,,,,,,
unit_sel,74770439.504,0,1,0.2694661,-0.22782,-0.14693,-0.22782,-0.22782,-0.22782,-0.08088,0.02282,13.1104,-0.16572,-0.13797,1,-0.22782,-0.22782,0,-0.22782,1,13.22095,13.1108,0,13.22095,11.43,11.43,0,11.43,0,16,-0.403,-0.066,1,0.2,0.394,-0.492,10,0.005,0
unit_sim,74770439.504,0,390240,0,11.4325,11.4325,13.74573,13.11026,-0.0001,13.1108,-0.179,-0.228,-0.228,0.096,0,-101767.4,0.69828,0, ,,,,,,,,,,,,,,,,,,,,
unit_ekf,74770439.504,2,0.9999999,0.0000056,0.00000225,0.25,0.002272688,0.2502466,0.002992752,0.456247,0.968027,0.02316952,13.24741,0.9679577,0.00227493,0.968027,0.002272688,13.22424,0.3292084,,,,,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:35:49,74770439.504,0.1,0,390240,0,1,0,0,11.4,13.221,-0.228,-0.228,0.096,13.1104,13.74573,-0.00033,13.22063,13.22424,0.02317,0.69828,0.96803,0.69856,,,,,,,,,,,,,,,,
unit_sel,74770439.704,0,1,0.2694661,0.11455,0.48891,0.11455,0.11455,0.11455,-0.37435,0.02149,13.1104,-0.12558,-0.13699,1,0.11455,0.11455,0,0.11455,1,13.27668,13.11237,0,13.27668,11.43,11.43,0,11.43,0,16,0.747,-0.076,1,0.2,0.394,-0.492,10,0.005,0
unit_sim,74770439.704,0,390240,0,11.4325,11.4325,13.74573,13.11026,0.00147,13.11237,0.163,0.115,0.115,0.095,0,-101767.4,0.69828,0, ,,,,,,,,,,,,,,,,,,,,
unit_ekf,74770439.704,2,0.9999999,0.0000056,0.00000225,0.25,0.002272688,0.2502466,0.002992752,0.456247,0.968027,0.02316952,13.24741,0.9679577,0.00227493,0.968027,0.002272688,13.22424,0.3292084,,,,,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:35:49,74770439.704,0.1,0,390240,0,1,0,0,11.4,13.277,0.115,0.115,0.095,13.1104,13.74573,0.00124,13.27478,13.22424,0.02317,0.69828,0.96803,0.69856,,,,,,,,,,,,,,,,
unit_sel,74770439.904,0,1,0.2695152,0.3102,-0.24476,0.3102,0.3102,0.3102,0.55496,0.03101,13.1104,-0.13009,-0.13748,1,0.3102,0.3102,0,0.3102,1,13.24238,13.11216,0,13.24238,11.43,11.43,0,11.43,0,16,0.211,-0.054,1,0.2,0.394,-0.492,10,0.005,0
unit_sim,74770439.904,0,390240,0,11.4325,11.4325,13.74573,13.11026,0.00124,13.11216,0.115,0.31,0.31,0.095,0,-101767.3,0.69828,0, ,,,,,,,,,,,,,,,,,,,,
unit_ekf,74770439.904,2,0.9999999,0.0000056,0.00000225,0.25,0.002272697,0.2502466,0.002992763,0.1143827,0.9680761,0.01622581,13.24049,0.9680276,0.002274938,0.9680761,0.002272697,13.22426,0.3292084,,,,,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:35:49,74770439.904,0.1,0,390240,0,1,0,0,11.4,13.242,0.31,0.31,0.095,13.1104,13.74573,0.00214,13.23958,13.22426,0.016226,0.69828,0.96808,0.69856,,,,,,,,,,,,,,,,
unit_sel,74770440.104,0,1,0.2695152,-0.03218,0.14654,-0.03218,-0.03218,-0.03218,-0.17871,0.02279,13.1104,-0.1734,-0.13817,1,-0.03218,-0.03218,0,-0.03218,1,13.23381,13.1117,0,13.23381,11.43,11.43,0,11.43,0,16,0.151,-0.034,1,0.2,0.394,-0.492,10,0.005,0
unit_sim,74770440.104,0,390240,0,11.4325,11.4325,13.74573,13.11026,0.00079,13.1117,0.017,-0.032,-0.032,0.095,0,-101767.3,0.69828,0, ,,,,,,,,,,,,,,,,,,,,
unit_ekf,74770440.104,2,0.9999999,0.0000056,0.00000225,0.25,0.002272697,0.2502466,0.002992763,0.1143827,0.9680761,0.01622581,13.24049,0.9680276,0.002274938,0.9680761,0.002272697,13.22426,0.3292084,,,,,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:35:50,74770440.104,0.1,0,390240,0,1,0,0,11.4,13.234,-0.032,-0.032,0.096,13.1104,13.74573,0.00057,13.23259,13.22426,0.016226,0.69828,0.96808,0.69856,,,,,,,,,,,,,,,,
unit_sel,74770440.304,0,1,0.269515,0.16346,0.04871,0.16346,0.16346,0.16346,0.11475,0.02734,13.1104,-0.12038,-0.13735,1,0.16346,0.16346,0,0.16346,1,13.22952,13.11329,0,13.22952,11.43,11.43,0,11.43,0,16,0.433,-0.006,1,0.2,0.394,-0.492,10,0.005,0
unit_sim,74770440.304,0,390240,0,11.4325,11.4325,13.74573,13.11026,0.00237,13.11329,0.359,0.163,0.163,0.096,0,-101767.3,0.69828,0, ,,,,,,,,,,,,,,,,,,,,
unit_ekf,74770440.304,2,0.9999999,0.0000056,0.00000225,0.25,0.002272697,0.2502466,0.002992763,0.1143827,0.9680761,0.01622581,13.24049,0.9680276,0.002274938,0.9680761,0.002272697,13.22426,0.3292084,,,,,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:35:50,74770440.304,0.1,0,390240,0,1,0,0,11.4,13.23,0.163,0.163,0.097,13.1104,13.74573,0.00147,13.22739,13.22426,0.016226,0.69828,0.96808,0.69856,,,,,,,,,,,,,,,,
unit_sel,74770440.504,0,1,0.269515,0.21237,0.09763,0.21237,0.21237,0.21237,0.11474,0.02128,13.1104,-0.16076,-0.13743,1,0.21237,0.21237,0,0.21237,1,13.22095,13.11149,0,13.22095,11.43,11.43,0,11.43,0,16,0.206,0.021,1,0.2,0.394,-0.492,10,0.005,0
unit_sim,74770440.504,0,390240,0,11.4325,11.4325,13.74573,13.11026,0.00057,13.11149,-0.032,0.212,0.212,0.096,0,-101767.2,0.69828,0, ,,,,,,,,,,,,,,,,,,,,
unit_ekf,74770440.504,2,0.9999999,0.0000056,0.00000225,0.25,0.002272697,0.2502466,0.002992763,0.1143827,0.9680761,0.01622581,13.24049,0.9680276,0.002274938,0.9680761,0.002272697,13.22426,0.3292084,,,,,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:35:50,74770440.504,0.1,0,390240,0,1,0,0,11.4,13.221,0.212,0.212,0.096,13.1104,13.74573,0.00169,13.21859,13.22426,0.016226,0.69828,0.96808,0.69856,,,,,,,,,,,,,,,,
unit_sel,74770440.704,0,1,0.269515,-0.03218,-0.19584,-0.03218,-0.03218,-0.03218,0.16366,0.01832,13.1104,-0.15219,-0.13709,1,-0.03218,-0.03218,0,-0.03218,1,13.23809,13.11148,0,13.23809,11.43,11.43,0,11.43,0,16,-0.435,0.039,1,0.2,0.394,-0.492,10,0.005,0
unit_sim,74770440.704,0,390240,0,11.4325,11.4325,13.74573,13.11026,0.00057,13.11148,-0.032,-0.032,-0.032,0.096,0,-101767.2,0.69828,0, ,,,,,,,,,,,,,,,,,,,,
unit_ekf,74770440.704,2,0.9999999,0.0000056,0.00000225,0.25,0.002272697,0.2502466,0.002992763,0.1143827,0.9680761,0.01622581,13.24049,0.9680276,0.002274938,0.9680761,0.002272697,13.22426,0.3292084,,,,,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:35:50,74770440.704,0.1,0,390240,0,1,0,0,11.4,13.238,-0.032,-0.032,0.096,13.1104,13.74573,0.00057,13.23687,13.22426,0.016226,0.69828,0.96808,0.69856,,,,,,,,,,,,,,,,
unit_sel,74770440.904,0,1,0.2695149,0.06565,-0.04911,0.06565,0.06565,0.06565,0.11476,0.0202,13.1104,-0.14294,-0.13698,1,0.06565,0.06565,0,0.06565,1,13.22523,13.11215,0,13.22523,11.43,11.43,0,11.43,0,16,-0.067,0.039,1,0.2,0.394,-0.492,10,0.005,0
unit_sim,74770440.904,0,390240,0,11.4325,11.4325,13.74573,13.11026,0.00124,13.11215,0.115,0.066,0.066,0.095,0,-101767.2,0.69828,0, ,,,,,,,,,,,,,,,,,,,,
unit_ekf,74770440.904,2,0.9999999,0.0000056,0.00000225,0.25,0.002272697,0.2502466,0.002992763,0.1143827,0.9680761,0.01622581,13.24049,0.9680276,0.002274938,0.9680761,0.002272697,13.22426,0.3292084,,,,,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:35:50,74770440.904,0.1,0,390240,0,1,0,0,11.4,13.225,0.066,0.066,0.096,13.1104,13.74573,0.00102,13.22356,13.22426,0.016226,0.69828,0.96808,0.69856,,,,,,,,,,,,,,,,
unit_sel,74770441.104,0,1,0.2695148,0.01673,0.14653,0.01673,0.01673,0.01673,-0.1298,0.02476,13.1104,-0.15061,-0.13675,1,0.01673,0.01673,0,0.01673,1,13.27239,13.11306,0,13.27239,11.43,11.43,0,11.43,0,16,0.09,0.038,1,0.2,0.394,-0.492,10,0.005,0
unit_sim,74770441.104,0,390240,0,11.4325,11.4325,13.74573,13.11026,0.00214,13.11306,0.31,0.017,0.017,0.096,0,-101767.2,0.69828,0, ,,,,,,,,,,,,,,,,,,,,
unit_ekf,74770441.104,2,0.9999999,0.0000056,0.00000225,0.25,0.002272697,0.2502466,0.002992763,0.1143827,0.9680761,0.01622581,13.24049,0.9680276,0.002274938,0.9680761,0.002272697,13.22426,0.3292084,,,,,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:35:51,74770441.104,0.1,0,390240,0,1,0,0,11.4,13.272,0.017,0.017,0.097,13.1104,13.74573,0.00079,13.27094,13.22426,0.016226,0.69828,0.96808,0.69856,,,,,,,,,,,,,,,,
unit_sel,74770441.304,0,1,0.2695147,-0.13,-0.14693,-0.13,-0.13,-0.13,0.01693,0.0292,13.1104,-0.15535,-0.13778,1,-0.13,-0.13,0,-0.13,1,13.23809,13.11261,0,13.23809,11.43,11.43,0,11.43,0,16,-0.387,0.035,1,0.2,0.394,-0.492,10,0.005,0
