unit_s,c_time,res,user_sel,   cc_dif,  ibmh,ibnh,ibmm,ibnm,ibm,   ib_diff, ib_diff_f,    voc_soc,e_w,e_w_f,  ib_sel_stat,ib_h,ib_s,mib,ib, vb_sel,vb_h,vb_s,mvb,vb,  Tb_h,Tb_s,mtb,Tb_f,   fltw, falw, ib_rate, ib_quiet, tb_sel, ccd_thr, ewh_thr, ewl_thr, ibd_thr, ibq_thr, preserving
unit_sel,74770382.704,0,1,0.2680326,-0.13,0.19545,-0.13,-0.13,-0.13,-0.32545,0.01365,13.11039,-0.14039,-0.13659,1,-0.13,-0.13,0,-0.13,1,13.2681,13.11036,0,13.2681,11.43,11.43,0,11.43,1024,16,-0.383,0.002,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770382.904,0,1,0.2680326,0.06564,-0.04911,0.06564,0.06564,0.06564,0.11475,0.01951,13.11039,-0.15033,-0.13742,1,0.06564,0.06564,0,0.06564,1,13.28525,13.11329,0,13.28525,11.43,11.43,0,11.43,0,16,0.323,0.018,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770383.104,0,1,0.2680326,0.26129,-0.0002,0.26129,0.26129,0.26129,0.26149,0.0233,13.11039,-0.13544,-0.13824,1,0.26129,0.26129,0,0.26129,1,13.23809,13.11104,0,13.23809,11.43,11.43,0,11.43,0,16,-0.079,0.024,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770383.304,0,1,0.2680325,0.16346,-0.04911,0.16346,0.16346,0.16346,0.21257,0.02978,13.11039,-0.12257,-0.13754,1,0.16346,0.16346,0,0.16346,1,13.23809,13.11104,0,13.23809,11.43,11.43,0,11.43,0,16,-0.324,0.019,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770383.504,0,1,0.2680324,-0.08109,0.04871,-0.08109,-0.08109,-0.08109,-0.1298,0.03017,13.11039,-0.14243,-0.13738,1,-0.08109,-0.08109,0,-0.08109,1,13.25095,13.11262,0,13.25095,11.43,11.43,0,11.43,0,16,0.099,0.019,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770383.704,0,1,0.2680324,0.31019,-0.04911,0.31019,0.31019,0.31019,0.3593,0.03263,13.11039,-0.1395,-0.13748,1,0.31019,0.31019,0,0.31019,1,13.21666,13.11127,0,13.21666,11.43,11.43,0,11.43,0,16,0.199,0.019,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770383.904,0,1,0.2680345,0.06564,-0.0002,0.06564,0.06564,0.06564,0.06584,0.03678,13.11039,-0.11445,-0.1361,1,0.06564,0.06564,0,0.06564,1,13.24238,13.11059,0,13.24238,11.43,11.43,0,11.43,0,16,-0.532,0.008,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770384.104,0,1,0.2680345,0.01673,-0.09802,0.01673,0.01673,0.01673,0.11476,0.02844,13.11039,-0.14515,-0.13619,1,0.01673,0.01673,0,0.01673,1,13.28096,13.1099,0,13.28096,11.43,11.43,0,11.43,0,16,-0.21,-0.009,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770384.304,0,1,0.2680345,0.26129,0.24436,0.26129,0.26129,0.26129,0.01693,0.0223,13.11039,-0.18668,-0.13823,1,0.26129,0.26129,0,0.26129,1,13.23809,13.11125,0,13.23809,11.43,11.43,0,11.43,0,16,0.686,-0.014,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770384.504,0,1,0.2680343,-0.13,0.29327,-0.13,-0.13,-0.13,-0.42327,0.01622,13.11039,-0.12891,-0.13769,1,-0.13,-0.13,0,-0.13,1,13.2681,13.11328,0,13.2681,11.43,11.43,0,11.43,0,16,0.453,0.012,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770384.704,0,1,0.2680344,-0.17891,-0.29366,-0.17891,-0.17891,-0.17891,0.11476,0.01628,13.11039,-0.14809,-0.13842,1,-0.17891,-0.17891,0,-0.17891,1,13.28954,13.11124,0,13.28954,11.43,11.43,0,11.43,0,16,-0.746,0.023,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770384.904,0,1,0.2680345,0.01673,-0.04911,0.01673,0.01673,0.01673,0.06584,0.01063,13.11039,-0.16548,-0.14006,1,0.01673,0.01673,0,0.01673,1,13.22952,13.11101,0,13.22952,11.43,11.43,0,11.43,0,16,0.01,0.013,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770385.104,0,1,0.2680345,0.06564,0.04871,0.06564,0.06564,0.06564,0.01693,0.00328,13.11039,-0.12284,-0.1391,1,0.06564,0.06564,0,0.06564,1,13.23809,13.11077,0,13.23809,11.43,11.43,0,11.43,0,16,0.108,0.008,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770385.304,0,1,0.2680343,0.21238,-0.09802,0.21238,0.21238,0.21238,0.3104,0.01628,13.11039,-0.14585,-0.13895,1,0.21238,0.21238,0,0.21238,1,13.25095,13.11349,0,13.25095,11.43,11.43,0,11.43,0,16,0.383,0.018,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770385.504,0,1,0.2680343,0.06565,0.04871,0.06565,0.06565,0.06565,0.01693,0.01345,13.11039,-0.13953,-0.13895,1,0.06565,0.06565,0,0.06565,1,13.25095,13.11124,0,13.25095,11.43,11.43,0,11.43,0,16,-0.093,0.024,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770385.704,0,1,0.2680343,0.26129,-0.00019,0.26129,0.26129,0.26129,0.26149,0.01464,13.11039,-0.1305,-0.13875,1,0.26129,0.26129,0,0.26129,1,13.25524,13.11169,0,13.25524,11.43,11.43,0,11.43,0,16,0.248,0.031,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770385.904,0,1,0.2681733,0.06564,-0.14693,0.06564,0.06564,0.06564,0.21257,0.0224,13.11039,-0.15938,-0.13935,1,0.06564,0.06564,0,0.06564,1,13.23381,13.11283,0,13.23381,11.43,11.43,0,11.43,0,16,-0.086,0.042,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770386.104,0,1,0.2681734,0.40802,0.14654,0.40802,0.40802,0.40802,0.26148,0.02038,13.11039,-0.14471,-0.13906,1,0.40802,0.40802,0,0.40802,1,13.25095,13.11035,0,13.25095,11.43,11.43,0,11.43,0,16,0.153,0.038,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770386.304,0,1,0.2681733,0.06564,-0.24476,0.06564,0.06564,0.06564,0.3104,0.02985,13.11039,-0.135,-0.13892,1,0.06564,0.06564,0,0.06564,1,13.27239,13.11148,0,13.27239,11.43,11.43,0,11.43,0,16,-0.612,0.032,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770386.504,0,1,0.2681733,-0.03218,-0.14693,-0.03218,-0.03218,-0.03218,0.11476,0.02749,13.11039,-0.11831,-0.13893,1,-0.03218,-0.03218,0,-0.03218,1,13.25524,13.11102,0,13.25524,11.43,11.43,0,11.43,0,16,-0.272,0.013,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770386.704,0,1,0.2681732,0.01673,-0.09802,0.01673,0.01673,0.01673,0.11475,0.02711,13.11039,-0.1384,-0.13904,1,0.01673,0.01673,0,0.01673,1,13.24238,13.11237,0,13.24238,11.43,11.43,0,11.43,1024,16,0.253,0.003,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770386.904,0,1,0.2681732,0.01673,0.39109,0.01673,0.01673,0.01673,-0.37436,0.01232,13.11039,-0.16548,-0.13949,1,0.01673,0.01673,0,0.01673,1,13.23381,13.11101,0,13.23381,11.43,11.43,0,11.43,1024,16,0.379,0.001,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770387.104,0,1,0.2681732,0.45693,0.29327,0.45693,0.45693,0.45693,0.16366,0.01351,13.11039,-0.15532,-0.13946,1,0.45693,0.45693,0,0.45693,1,13.25095,13.1126,0,13.25095,11.43,11.43,0,11.43,0,16,0.888,0.023,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770387.304,0,1,0.2681729,-0.08109,0.04871,-0.08109,-0.08109,-0.08109,-0.12981,0.01643,13.11039,-0.13748,-0.13936,1,-0.08109,-0.08109,0,-0.08109,1,13.27239,13.11329,0,13.27239,11.43,11.43,0,11.43,0,16,-0.205,0.055,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770387.504,0,1,0.2681729,0.35911,0.19545,0.35911,0.35911,0.35911,0.16366,0.01651,13.11039,-0.13003,-0.13966,1,0.35911,0.35911,0,0.35911,1,13.25953,13.11217,0,13.25953,11.43,11.43,0,11.43,0,16,0.372,0.07,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770387.704,0,1,0.2681729,0.06564,0.29326,0.06564,0.06564,0.06564,-0.22762,0.00978,13.11039,-0.15258,-0.14013,1,0.06564,0.06564,0,0.06564,1,13.25095,13.11105,0,13.25095,11.43,11.43,0,11.43,0,16,-0.313,0.077,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770387.904,0,1,0.268275,0.26129,0.29327,0.26129,0.26129,0.26129,-0.03198,0.00625,13.11039,-0.1474,-0.14029,1,0.26129,0.26129,0,0.26129,1,13.24667,13.11195,0,13.24667,11.43,11.43,0,11.43,0,16,0.289,0.08,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770388.104,0,1,0.2682749,0.01673,-0.04911,0.01673,0.01673,0.01673,0.06584,0.00668,13.11039,-0.12303,-0.13971,1,0.01673,0.01673,0,0.01673,1,13.25953,13.11059,0,13.25953,11.43,11.43,0,11.43,0,16,-0.837,0.07,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770388.304,0,1,0.2682749,-0.03218,0.04871,-0.03218,-0.03218,-0.03218,-0.08089,0.008,13.11039,-0.12619,-0.13957,1,-0.03218,-0.03218,0,-0.03218,1,13.24667,13.11171,0,13.24667,11.43,11.43,0,11.43,0,16,-0.305,0.041,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770388.504,0,1,0.2682749,0.3102,-0.29366,0.3102,0.3102,0.3102,0.60386,0.02092,13.11039,-0.13523,-0.13936,1,0.3102,0.3102,0,0.3102,1,13.2681,13.11127,0,13.2681,11.43,11.43,0,11.43,0,16,-0.273,0.01,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770388.704,0,1,0.2682747,-0.03218,0.04871,-0.03218,-0.03218,-0.03218,-0.08089,0.02642,13.11039,-0.13386,-0.1396,1,-0.03218,-0.03218,0,-0.03218,1,13.27668,13.11262,0,13.27668,11.43,11.43,0,11.43,0,16,-0.009,-0.014,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770388.904,0,1,0.2682748,-0.13,-0.19584,-0.13,-0.13,-0.13,0.06584,0.01657,13.11039,-0.15305,-0.14055,1,-0.13,-0.13,0,-0.13,1,13.22095,13.11058,0,13.22095,11.43,11.43,0,11.43,0,16,-0.293,-0.031,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770389.104,0,1,0.268275,0.01673,0.04871,0.01673,0.01673,0.01673,-0.03198,0.00328,13.11039,-0.11539,-0.13919,1,0.01673,0.01673,0,0.01673,1,13.27668,13.10966,0,13.27668,11.43,11.43,0,11.43,0,16,-0.043,-0.055,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770389.304,0,1,0.268275,0.26129,-0.34258,0.26129,0.26129,0.26129,0.60386,0.00594,13.11039,-0.12285,-0.13941,1,0.26129,0.26129,0,0.26129,1,13.28096,13.11078,0,13.28096,11.43,11.43,0,11.43,0,16,0.078,-0.063,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770389.504,0,1,0.2682749,0.01673,0.19545,0.01673,0.01673,0.01673,-0.17871,0.00155,13.11039,-0.13909,-0.1401,1,0.01673,0.01673,0,0.01673,1,13.25095,13.11168,0,13.25095,11.43,11.43,0,11.43,0,16,0.289,-0.063,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770389.704,0,1,0.2682748,0.16346,0.34218,0.16346,0.16346,0.16346,-0.17872,0.00397,13.11039,-0.15533,-0.14045,1,0.16346,0.16346,0,0.16346,1,13.23381,13.11259,0,13.23381,11.43,11.43,0,11.43,0,16,0.504,-0.05,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770389.904,0,1,0.268288,0.21238,-0.04911,0.21238,0.21238,0.21238,0.26149,0.00363,13.11039,-0.11788,-0.13944,1,0.21238,0.21238,0,0.21238,1,13.28954,13.11147,0,13.28954,11.43,11.43,0,11.43,0,16,0.089,-0.025,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770390.104,0,1,0.2682879,0.11455,-0.04911,0.11455,0.11455,0.11455,0.16366,0.01085,13.11039,-0.15194,-0.14065,1,0.11455,0.11455,0,0.11455,1,13.25524,13.1117,0,13.25524,11.43,11.43,0,11.43,0,16,-0.31,-0.014,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770390.304,0,1,0.2682879,0.16347,-0.0002,0.16347,0.16347,0.16347,0.16367,0.00735,13.11039,-0.17406,-0.14154,1,0.16347,0.16347,0,0.16347,1,13.22952,13.11102,0,13.22952,11.43,11.43,0,11.43,0,16,0.058,-0.01,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770390.504,0,1,0.2682878,0.06565,-0.0002,0.06565,0.06565,0.06565,0.06585,0.01439,13.11039,-0.13457,-0.14078,1,0.06565,0.06565,0,0.06565,1,13.24238,13.11192,0,13.24238,11.43,11.43,0,11.43,0,16,-0.225,-0.01,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770390.704,0,1,0.2682877,-0.32565,-0.0002,-0.32565,-0.32565,-0.32565,-0.32545,0.01531,13.11039,-0.13321,-0.14034,1,-0.32565,-0.32565,0,-0.32565,1,13.27668,13.11327,0,13.27668,11.43,11.43,0,11.43,0,16,-0.17,-0.009,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770390.904,0,1,0.2682877,0.01673,-0.34257,0.01673,0.01673,0.01673,0.3593,0.01456,13.11039,-0.08719,-0.13966,1,0.01673,0.01673,0,0.01673,1,13.23381,13.11214,0,13.23381,11.43,11.43,0,11.43,0,16,0.085,-0.006,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770391.104,0,1,0.2682878,0.11455,-0.09802,0.11455,0.11455,0.11455,0.21257,0.01378,13.11039,-0.12307,-0.13883,1,0.11455,0.11455,0,0.11455,1,13.2681,13.11056,0,13.2681,11.43,11.43,0,11.43,0,16,-0.221,-0.015,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770391.304,0,1,0.2682878,0.26129,-0.14693,0.26129,0.26129,0.26129,0.40822,0.00836,13.11039,-0.15377,-0.13962,1,0.26129,0.26129,0,0.26129,1,13.23381,13.10988,0,13.23381,11.43,11.43,0,11.43,0,16,0.049,-0.024,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770391.504,0,1,0.2682878,-0.22782,-0.04911,-0.22782,-0.22782,-0.22782,-0.17871,-0.00562,13.11039,-0.15287,-0.1395,1,-0.22782,-0.22782,0,-0.22782,1,13.24238,13.11076,0,13.24238,11.43,11.43,0,11.43,0,16,-0.16,-0.025,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770391.704,0,1,0.2682878,-0.03218,-0.0002,-0.03218,-0.03218,-0.03218,-0.03198,-0.00951,13.11039,-0.15221,-0.13963,1,-0.03218,-0.03218,0,-0.03218,1,13.29382,13.11143,0,13.29382,11.43,11.43,0,11.43,0,16,0.081,-0.029,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770391.904,0,1,0.2683885,0.35911,0.09762,0.35911,0.35911,0.35911,0.26149,-0.00552,13.11039,-0.14657,-0.14083,1,0.35911,0.35911,0,0.35911,1,13.25524,13.11279,0,13.25524,11.43,11.43,0,11.43,0,16,0.855,-0.013,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770392.104,0,1,0.2683883,0.01673,-0.0002,0.01673,0.01673,0.01673,0.01693,-0.00275,13.11039,-0.14655,-0.141,1,0.01673,0.01673,0,0.01673,1,13.25953,13.1128,0,13.25953,11.43,11.43,0,11.43,0,16,0.02,0.017,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770392.304,0,1,0.2683883,0.35911,0.29327,0.35911,0.35911,0.35911,0.06584,-0.00765,13.11039,-0.13955,-0.14113,1,0.35911,0.35911,0,0.35911,1,13.25953,13.11123,0,13.25953,11.43,11.43,0,11.43,0,16,0.431,0.035,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770392.504,0,1,0.268388,-0.27673,-0.14693,-0.27673,-0.27673,-0.27673,-0.1298,-0.0001,13.11039,-0.1418,-0.14127,1,-0.27673,-0.27673,0,-0.27673,1,13.23809,13.11326,0,13.23809,11.43,11.43,0,11.43,0,16,-0.68,0.053,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770392.704,0,1,0.268388,0.21237,0.34218,0.21237,0.21237,0.21237,-0.12981,0.00431,13.11039,-0.17655,-0.14182,1,0.21237,0.21237,0,0.21237,1,13.23809,13.11282,0,13.23809,11.43,11.43,0,11.43,0,16,0.418,0.048,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770392.904,0,1,0.2683879,0.06564,-0.14693,0.06564,0.06564,0.06564,0.21257,0.01153,13.11039,-0.15172,-0.14167,1,0.06564,0.06564,0,0.06564,1,13.25524,13.11192,0,13.25524,11.43,11.43,0,11.43,0,16,-0.45,0.049,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770393.104,0,1,0.2683879,0.21238,-0.04911,0.21238,0.21238,0.21238,0.26149,0.01183,13.11039,-0.10953,-0.14092,1,0.21238,0.21238,0,0.21238,1,13.27239,13.11125,0,13.27239,11.43,11.43,0,11.43,0,16,-0.005,0.037,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770393.304,0,1,0.2683879,0.26129,-0.04911,0.26129,0.26129,0.26129,0.3104,0.01974,13.11039,-0.15239,-0.14166,1,0.26129,0.26129,0,0.26129,1,13.24238,13.11125,0,13.24238,11.43,11.43,0,11.43,0,16,-0.2,0.021,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770393.504,0,1,0.2683878,-0.17891,-0.29366,-0.17891,-0.17891,-0.17891,0.11476,0.02916,13.11039,-0.12216,-0.14089,1,-0.17891,-0.17891,0,-0.17891,1,13.25095,13.11147,0,13.25095,11.43,11.43,0,11.43,0,16,-0.909,-0.005,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770393.704,0,1,0.2683879,0.06565,-0.0002,0.06565,0.06565,0.06565,0.06585,0.02776,13.11039,-0.18196,-0.14188,1,0.06565,0.06565,0,0.06565,1,13.27239,13.11169,0,13.27239,11.43,11.43,0,11.43,0,16,0.308,-0.034,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770393.904,0,1,0.2684506,0.16347,0.24436,0.16347,0.16347,0.16347,-0.08089,0.02824,13.11039,-0.13412,-0.14214,1,0.16347,0.16347,0,0.16347,1,13.25524,13.11237,0,13.25524,11.43,11.43,0,11.43,0,16,0.56,-0.038,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770394.104,0,1,0.2684504,0.40802,0.39109,0.40802,0.40802,0.40802,0.01693,0.03254,13.11039,-0.16435,-0.14271,1,0.40802,0.40802,0,0.40802,1,13.25524,13.11216,0,13.25524,11.43,11.43,0,11.43,0,16,0.605,-0.025,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770394.304,0,1,0.2684503,0.45693,0.14653,0.45693,0.45693,0.45693,0.3104,0.04439,13.11039,-0.12959,-0.14236,1,0.45693,0.45693,0,0.45693,1,13.24238,13.11263,0,13.24238,11.43,11.43,0,11.43,1024,16,0.3,0.002,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770394.504,0,1,0.26845,0.35911,-0.14693,0.35911,0.35911,0.35911,0.50604,0.05205,13.11039,-0.11671,-0.1414,1,0.35911,0.35911,0,0.35911,1,13.26382,13.11265,0,13.26382,11.43,11.43,0,11.43,0,16,0.116,0.033,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770394.704,0,1,0.2684499,-0.13,0.04871,-0.13,-0.13,-0.13,-0.17871,0.0449,13.11039,-0.12143,-0.14113,1,-0.13,-0.13,0,-0.13,1,13.25953,13.1122,0,13.25953,11.43,11.43,0,11.43,0,16,-0.305,0.052,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770394.904,0,1,0.2684498,0.11455,0.04871,0.11455,0.11455,0.11455,0.06585,0.04762,13.11039,-0.17288,-0.14209,1,0.11455,0.11455,0,0.11455,1,13.25095,13.1122,0,13.25095,11.43,11.43,0,11.43,0,16,-0.153,0.05,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770395.104,0,1,0.2684498,0.06565,0.34218,0.06565,0.06565,0.06565,-0.27653,0.03491,13.11039,-0.13971,-0.14195,1,0.06565,0.06565,0,0.06565,1,13.24238,13.11107,0,13.24238,11.43,11.43,0,11.43,0,16,0.092,0.044,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770395.304,0,1,0.2684498,0.50584,0.14654,0.50584,0.50584,0.50584,0.3593,0.04098,13.11039,-0.15551,-0.14201,1,0.50584,0.50584,0,0.50584,1,13.25095,13.11244,0,13.25095,11.43,11.43,0,11.43,0,16,0.501,0.05,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770395.504,0,1,0.2684496,0.06564,-0.09802,0.06564,0.06564,0.06564,0.16366,0.04674,13.11039,-0.1045,-0.14096,1,0.06564,0.06564,0,0.06564,1,13.25095,13.11199,0,13.25095,11.43,11.43,0,11.43,0,16,-0.579,0.054,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770395.704,0,1,0.2684495,0.16346,-0.04911,0.16346,0.16346,0.16346,0.21257,0.04945,13.11039,-0.14262,-0.14095,1,0.16346,0.16346,0,0.16346,1,13.25095,13.11245,0,13.25095,11.43,11.43,0,11.43,0,16,0.025,0.045,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770395.904,0,1,0.2685397,0.40802,-0.04911,0.40802,0.40802,0.40802,0.45713,0.05594,13.11039,-0.14375,-0.14097,1,0.40802,0.40802,0,0.40802,1,13.24238,13.11133,0,13.24238,11.43,11.43,0,11.43,0,16,-0.068,0.032,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770396.104,0,1,0.2685395,-0.37455,0.09763,-0.37455,-0.37455,-0.37455,-0.47218,0.03903,13.11039,-0.12253,-0.14022,1,-0.37455,-0.37455,0,-0.37455,1,13.23809,13.11109,0,13.23809,11.43,11.43,0,11.43,0,16,-0.533,0.019,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770396.304,0,1,0.2685395,0.3102,-0.34258,0.3102,0.3102,0.3102,0.65278,0.0517,13.11039,-0.14579,-0.14007,1,0.3102,0.3102,0,0.3102,1,13.24238,13.11358,0,13.24238,11.43,11.43,0,11.43,0,16,0.385,0.011,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770396.504,0,1,0.2685393,0.11455,0.29327,0.11455,0.11455,0.11455,-0.17871,0.0626,13.11039,-0.12027,-0.13932,1,0.11455,0.11455,0,0.11455,1,13.22523,13.11337,0,13.22523,11.43,11.43,0,11.43,1024,16,0.039,0.002,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770396.704,0,1,0.2685392,0.11455,0.39108,0.11455,0.11455,0.11455,-0.27653,0.055,13.11039,-0.14328,-0.13878,1,0.11455,0.11455,0,0.11455,1,13.24238,13.1118,0,13.24238,11.43,11.43,0,11.43,1024,16,0.226,0,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770396.904,0,1,0.2685392,0.11455,0.19545,0.11455,0.11455,0.11455,-0.08089,0.04588,13.11039,-0.1223,-0.13817,1,0.11455,0.11455,0,0.11455,1,13.24238,13.11134,0,13.24238,11.43,11.43,0,11.43,0,16,0.042,0.006,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770397.104,0,1,0.2685391,0.35911,0.44,0.35911,0.35911,0.35911,-0.08089,0.04375,13.11039,-0.14711,-0.1382,1,0.35911,0.35911,0,0.35911,1,13.24667,13.11225,0,13.24667,11.43,11.43,0,11.43,0,16,0.522,0.015,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770397.304,0,1,0.268539,0.26129,-0.04911,0.26129,0.26129,0.26129,0.3104,0.04566,13.11039,-0.10875,-0.13735,1,0.26129,0.26129,0,0.26129,1,13.22095,13.11204,0,13.22095,11.43,11.43,0,11.43,0,16,-0.125,0.034,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770397.504,0,1,0.2685389,-0.27674,-0.19584,-0.27674,-0.27674,-0.27674,-0.0809,0.04545,13.11039,-0.13897,-0.13669,1,-0.27674,-0.27674,0,-0.27674,1,13.25953,13.1118,0,13.25953,11.43,11.43,0,11.43,0,16,-1.003,0.027,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770397.704,0,1,0.268539,-0.08108,0.24435,-0.08108,-0.08108,-0.08108,-0.32544,0.0385,13.11039,-0.12681,-0.13675,1,-0.08108,-0.08108,0,-0.08108,1,13.24238,13.11111,0,13.24238,11.43,11.43,0,11.43,0,16,-0.22,-0.008,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770397.904,0,1,0.2685633,-0.17892,-0.29366,-0.17892,-0.17892,-0.17892,0.11475,0.04244,13.11039,-0.1214,-0.13623,1,-0.17892,-0.17892,0,-0.17892,1,13.25095,13.11223,0,13.25095,11.43,11.43,0,11.43,0,16,-0.462,-0.032,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770398.104,0,1,0.2685633,0.11455,-0.00019,0.11455,0.11455,0.11455,0.11475,0.04907,13.11039,-0.11329,-0.13576,1,0.11455,0.11455,0,0.11455,1,13.27668,13.11178,0,13.27668,11.43,11.43,0,11.43,0,16,-0.009,-0.064,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770398.304,0,1,0.2685634,0.16346,-0.14693,0.16346,0.16346,0.16346,0.3104,0.04508,13.11039,-0.1187,-0.13603,1,0.16346,0.16346,0,0.16346,1,13.25524,13.11065,0,13.25524,11.43,11.43,0,11.43,0,16,0.078,-0.079,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770398.504,0,1,0.2685633,0.35911,-0.14693,0.35911,0.35911,0.35911,0.50604,0.05271,13.11039,-0.16068,-0.1368,1,0.35911,0.35911,0,0.35911,1,13.22523,13.11155,0,13.22523,11.43,11.43,0,11.43,0,16,0.235,-0.083,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770398.704,0,1,0.2685631,0.21238,0.29327,0.21238,0.21238,0.21238,-0.08089,0.06171,13.11039,-0.11982,-0.13578,1,0.21238,0.21238,0,0.21238,1,13.26382,13.11382,0,13.26382,11.43,11.43,0,11.43,0,16,0.641,-0.067,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770398.904,0,1,0.268563,0.06564,0.14654,0.06564,0.06564,0.06564,-0.0809,0.05517,13.11039,-0.1144,-0.13563,1,0.06564,0.06564,0,0.06564,1,13.2681,13.11067,0,13.2681,11.43,11.43,0,11.43,0,16,-0.258,-0.051,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770399.104,0,1,0.268563,-0.03218,-0.29366,-0.03218,-0.03218,-0.03218,0.26149,0.06516,13.11039,-0.15637,-0.13663,1,-0.03218,-0.03218,0,-0.03218,1,13.23381,13.11156,0,13.23381,11.43,11.43,0,11.43,0,16,-0.741,-0.053,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770399.304,0,1,0.268563,0.06564,-0.04911,0.06564,0.06564,0.06564,0.11475,0.0709,13.11039,-0.13449,-0.13623,1,0.06564,0.06564,0,0.06564,1,13.26382,13.11201,0,13.26382,11.43,11.43,0,11.43,0,16,-0.003,-0.067,1,0.2,0.394,-0.492,10,0.005,0
