t,"  vb, real","vb, im",  ib,b2:c4098
712.600000008941,12.641,0,-17.565,
712.79999999702,12.749,0,-17.138,
713,12.788,0,-17.199,
713.20000000298,12.766,0,-17.321,
713.400000005961,12.792,0,-17.626,
713.600000008941,12.779,0,-17.686,
713.79999999702,12.801,0,-17.93,
714,12.719,0,-17.443,
714.20000000298,12.719,0,-17.382,
714.400000005961,12.74,0,-17.382,
714.600000008941,12.715,0,-17.077,
714.79999999702,12.689,0,-16.833,
715,12.745,0,-17.138,
715.20000000298,12.74,0,-17.382,
715.400000005961,12.628,0,-17.199,
715.600000008941,12.779,0,-17.077,
715.79999999702,12.775,0,-17.321,
716,12.719,0,-17.138,
716.20000000298,12.783,0,-17.321,
716.400000005961,12.762,0,-16.833,
716.600000008941,12.796,0,-17.382,
716.79999999702,12.723,0,-17.077,
717,12.762,0,-17.26,
717.20000000298,12.758,0,-16.833,
717.400000005961,12.719,0,-17.016,
717.600000008941,12.732,0,-17.626,
717.79999999702,12.71,0,-17.382,
718,12.689,0,-17.443,
718.20000000298,12.671,0,-17.565,
718.400000005961,12.723,0,-16.894,
718.600000008941,12.758,0,-16.955,
718.79999999702,12.753,0,-16.894,
719,12.71,0,-17.138,
719.20000000298,12.766,0,-16.833,
719.400000005961,12.775,0,-17.26,
719.600000008941,12.732,0,-17.321,
719.79999999702,12.715,0,-17.26,
720,12.745,0,-16.955,
720.20000000298,12.727,0,-17.382,
720.400000005961,12.723,0,-17.077,
720.600000008941,12.766,0,-17.443,
720.79999999702,12.736,0,-17.199,
721,12.745,0,-16.955,
721.20000000298,12.745,0,-17.016,
721.400000005961,12.676,0,-17.565,
721.600000008941,12.684,0,-16.955,
721.79999999702,12.753,0,-16.772,
722,12.689,0,-17.26,
722.20000000298,12.74,0,-17.26,
722.400000005961,12.77,0,-17.565,
722.600000008941,12.719,0,-17.382,
722.79999999702,12.749,0,-17.199,
723,12.775,0,-17.382,
723.20000000298,12.775,0,-17.382,
723.400000005961,12.693,0,-17.321,
723.600000008941,12.749,0,-17.382,
723.79999999702,12.736,0,-17.199,
724,12.749,0,-17.199,
724.20000000298,12.732,0,-17.382,
724.400000005961,12.749,0,-17.138,
724.600000008941,12.693,0,-17.321,
724.79999999702,12.736,0,-17.016,
725,12.749,0,-17.077,
725.20000000298,12.762,0,-17.26,
725.400000005961,12.684,0,-17.077,
725.600000008941,12.758,0,-16.894,
725.79999999702,12.779,0,-17.26,
726,12.762,0,-17.321,
726.20000000298,12.74,0,-17.016,
726.400000005961,12.77,0,-17.565,
726.600000008941,12.736,0,-17.504,
726.79999999702,12.615,0,-17.504,
727,12.706,0,-17.443,
727.20000000298,12.684,0,-17.565,
727.400000005961,12.693,0,-17.747,
727.600000008941,12.723,0,-17.382,
727.79999999702,12.697,0,-17.321,
728,12.758,0,-17.443,
728.20000000298,12.77,0,-16.894,
728.400000005961,12.671,0,-17.504,
728.600000008941,12.779,0,-17.382,
728.79999999702,12.775,0,-17.199,
729,12.74,0,-17.199,
729.20000000298,12.775,0,-16.955,
729.400000005961,12.689,0,-17.138,
729.600000008941,12.74,0,-16.711,
729.79999999702,12.736,0,-17.138,
730,12.71,0,-17.26,
730.20000000298,12.762,0,-17.199,
730.400000005961,12.71,0,-17.504,
730.600000008941,12.762,0,-16.955,
730.79999999702,12.779,0,-17.321,
731,12.732,0,-16.894,
731.20000000298,12.758,0,-17.199,
731.400000005961,12.749,0,-16.772,
731.600000008941,12.723,0,-17.138,
731.79999999702,12.792,0,-17.382,
732,12.749,0,-17.747,
732.20000000298,12.779,0,-17.443,
732.400000005961,12.775,0,-17.443,
732.600000008941,12.779,0,-17.26,
732.79999999702,12.766,0,-17.686,
733,12.766,0,-17.016,
733.20000000298,12.74,0,-17.626,
733.400000005961,12.749,0,-17.077,
733.600000008941,12.732,0,-17.808,
733.79999999702,12.732,0,-17.321,
734,12.775,0,-17.199,
734.20000000298,12.71,0,-17.077,
734.400000005961,12.74,0,-16.711,
734.600000008941,12.762,0,-17.016,
734.79999999702,12.74,0,-17.321,
735,12.77,0,-17.443,
735.20000000298,12.753,0,-16.955,
735.400000005961,12.779,0,-17.504,
735.600000008941,12.762,0,-17.321,
735.79999999702,12.783,0,-17.016,
736,12.796,0,-17.565,
736.20000000298,12.641,0,-17.382,
736.400000005961,12.775,0,-17.626,
736.600000008941,12.723,0,-16.833,
736.79999999702,12.736,0,-17.138,
737,12.736,0,-17.016,
737.20000000298,12.727,0,-17.138,
737.400000005961,12.706,0,-17.321,
737.600000008941,12.77,0,-17.26,
737.79999999702,12.762,0,-17.26,
738,12.71,0,-17.26,
738.20000000298,12.766,0,-17.016,
738.400000005961,12.753,0,-17.077,
738.600000008941,12.753,0,-17.504,
738.79999999702,12.663,0,-17.565,
739,12.706,0,-17.321,
739.20000000298,12.745,0,-17.138,
739.400000005961,12.779,0,-17.077,
739.600000008941,12.74,0,-17.077,
739.79999999702,12.736,0,-17.565,
740,12.71,0,-17.382,
740.20000000298,12.788,0,-17.138,
740.400000005961,12.715,0,-17.626,
740.600000008941,12.706,0,-17.321,
740.79999999702,12.723,0,-17.199,
741,12.732,0,-17.199,
741.20000000298,12.779,0,-17.504,
741.400000005961,12.77,0,-16.833,
741.600000008941,12.74,0,-17.443,
741.79999999702,12.779,0,-17.138,
742,12.775,0,-17.016,
742.20000000298,12.775,0,-17.443,
742.400000005961,12.732,0,-17.016,
742.600000008941,12.762,0,-17.199,
742.79999999702,12.753,0,-17.26,
743,12.723,0,-16.894,
743.20000000298,12.715,0,-16.955,
743.400000005961,12.633,0,-17.199,
743.600000008941,12.788,0,-17.26,
743.79999999702,12.715,0,-17.808,
744,12.715,0,-17.199,
744.20000000298,12.723,0,-17.321,
744.400000005961,12.719,0,-17.138,
744.600000008941,12.736,0,-16.711,
744.79999999702,12.749,0,-16.833,
745,12.792,0,-17.199,
745.20000000298,12.783,0,-17.321,
745.400000005961,12.706,0,-17.565,
745.600000008941,12.74,0,-17.686,
745.79999999702,12.801,0,-17.321,
746,12.792,0,-16.894,
746.20000000298,12.74,0,-17.382,
746.400000005961,12.693,0,-17.138,
746.600000008941,12.762,0,-17.138,
746.79999999702,12.715,0,-17.869,
747,12.719,0,-17.382,
747.20000000298,12.727,0,-17.443,
747.400000005961,12.723,0,-17.26,
747.600000008941,12.727,0,-16.65,
747.79999999702,12.727,0,-16.955,
748,12.671,0,-17.747,
748.20000000298,12.727,0,-17.26,
748.400000005961,12.77,0,-17.26,
748.600000008941,12.758,0,-17.016,
748.79999999702,12.749,0,-17.016,
749,12.788,0,-17.077,
749.20000000298,12.723,0,-17.443,
749.400000005961,12.77,0,-17.626,
749.600000008941,12.723,0,-17.565,
749.79999999702,12.697,0,-17.382,
750,12.719,0,-17.138,
750.20000000298,12.719,0,-17.443,
750.400000005961,12.667,0,-17.077,
750.600000008941,12.762,0,-17.382,
750.79999999702,12.663,0,-17.26,
751,12.71,0,-17.077,
751.20000000298,12.758,0,-16.833,
751.400000005961,12.715,0,-17.016,
751.600000008941,12.745,0,-16.894,
751.79999999702,12.749,0,-16.894,
752,12.749,0,-16.955,
752.20000000298,12.762,0,-17.26,
752.400000005961,12.788,0,-17.321,
752.600000008941,12.77,0,-17.26,
752.79999999702,12.758,0,-17.199,
753,12.775,0,-16.833,
753.20000000298,12.745,0,-17.565,
753.400000005961,12.762,0,-17.93,
753.600000008941,12.723,0,-17.686,
753.79999999702,12.71,0,-16.955,
754,12.702,0,-17.565,
754.20000000298,12.715,0,-17.199,
754.400000005961,12.732,0,-17.26,
754.600000008941,12.715,0,-17.321,
754.79999999702,12.727,0,-17.321,
755,12.736,0,-17.382,
755.20000000298,12.753,0,-16.65,
755.400000005961,12.775,0,-17.382,
755.600000008941,12.74,0,-17.504,
755.79999999702,12.775,0,-17.26,
756,12.783,0,-17.077,
756.20000000298,12.745,0,-17.626,
756.400000005961,12.727,0,-17.016,
756.600000008941,12.689,0,-17.26,
756.79999999702,12.732,0,-17.321,
757,12.766,0,-16.589,
757.20000000298,12.71,0,-17.077,
757.400000005961,12.71,0,-17.077,
757.600000008941,12.732,0,-17.321,
757.79999999702,12.74,0,-17.626,
758,12.779,0,-17.321,
758.20000000298,12.762,0,-17.077,
758.400000005961,12.689,0,-17.321,
758.600000008941,12.727,0,-17.443,
758.79999999702,12.762,0,-17.138,
759,12.74,0,-17.382,
759.20000000298,12.779,0,-17.686,
759.400000005961,12.779,0,-17.382,
759.600000008941,12.736,0,-17.077,
759.79999999702,12.745,0,-17.321,
760,12.736,0,-17.26,
760.20000000298,12.736,0,-17.077,
760.400000005961,12.715,0,-17.138,
760.600000008941,12.71,0,-17.016,
760.79999999702,12.727,0,-17.26,
761,12.74,0,-17.016,
761.20000000298,12.702,0,-17.138,
761.400000005961,12.727,0,-16.833,
761.600000008941,12.727,0,-17.26,
761.79999999702,12.766,0,-17.138,
762,12.753,0,-17.626,
762.20000000298,12.77,0,-17.077,
762.400000005961,12.792,0,-17.504,
762.600000008941,12.766,0,-17.138,
762.79999999702,12.749,0,-17.138,
763,12.753,0,-17.26,
763.20000000298,12.706,0,-17.321,
763.400000005961,12.77,0,-17.443,
763.600000008941,12.715,0,-17.077,
763.79999999702,12.646,0,-17.138,
764,12.749,0,-17.199,
764.20000000298,12.715,0,-17.077,
764.400000005961,12.732,0,-17.321,
764.600000008941,12.745,0,-17.016,
764.79999999702,12.74,0,-17.321,
765,12.727,0,-16.955,
765.20000000298,12.719,0,-16.833,
765.400000005961,12.792,0,-17.321,
765.600000008941,12.779,0,-16.772,
765.79999999702,12.783,0,-17.504,
766,12.783,0,-17.565,
766.20000000298,12.753,0,-17.321,
766.400000005961,12.801,0,-17.26,
766.600000008941,12.758,0,-17.808,
766.79999999702,12.663,0,-17.443,
767,12.745,0,-17.077,
767.20000000298,12.676,0,-17.321,
767.400000005961,12.646,0,-17.077,
767.600000008941,12.719,0,-17.321,
767.79999999702,12.779,0,-17.504,
768,12.723,0,-17.26,
768.20000000298,12.723,0,-17.077,
768.400000005961,12.788,0,-17.321,
768.600000008941,12.775,0,-16.711,
768.79999999702,12.736,0,-17.199,
769,12.766,0,-17.077,
769.20000000298,12.792,0,-17.016,
769.400000005961,12.65,0,-17.321,
769.600000008941,12.753,0,-17.504,
769.79999999702,12.779,0,-17.138,
770,12.745,0,-17.382,
770.20000000298,12.736,0,-17.382,
770.400000005961,12.697,0,-17.016,
770.600000008941,12.715,0,-17.565,
770.79999999702,12.723,0,-17.504,
771,12.719,0,-17.26,
771.20000000298,12.628,0,-17.199,
771.400000005961,12.715,0,-17.199,
771.600000008941,12.753,0,-17.26,
771.79999999702,12.762,0,-17.199,
772,12.74,0,-16.955,
772.20000000298,12.758,0,-17.626,
772.400000005961,12.753,0,-16.894,
772.600000008941,12.814,0,-17.199,
772.79999999702,12.796,0,-17.565,
773,12.745,0,-17.382,
773.20000000298,12.753,0,-16.833,
773.400000005961,12.693,0,-16.955,
773.600000008941,12.74,0,-17.26,
773.79999999702,12.727,0,-17.382,
774,12.732,0,-17.565,
774.20000000298,12.71,0,-17.382,
774.400000005961,12.732,0,-17.077,
774.600000008941,12.719,0,-17.321,
774.79999999702,12.745,0,-17.504,
775,12.74,0,-16.894,
775.20000000298,12.702,0,-17.26,
775.400000005961,12.753,0,-17.321,
775.600000008941,12.783,0,-17.321,
775.79999999702,12.775,0,-17.077,
776,12.762,0,-17.504,
776.20000000298,12.779,0,-17.565,
776.400000005961,12.723,0,-17.443,
776.600000008941,12.74,0,-17.199,
776.79999999702,12.783,0,-17.382,
777,12.727,0,-17.382,
777.20000000298,12.693,0,-17.138,
777.400000005961,12.74,0,-17.443,
777.600000008941,12.702,0,-17.321,
777.79999999702,12.727,0,-17.138,
778,12.783,0,-17.382,
