unit,               hm,                  cTime,       dt,       chm,qcrs,sat,sel,mod,bmso, Tb,  vb,  ib,   ib_charge, ioc, voc_soc,    vsat,dv_dyn,voc_stat,voc_ekf,     y_ekf,    soc_s,soc_ekf,soc,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:36:17,74770469.104,0.1,0,390240,0,1,0,0,11.4,13.272,0.066,0.066,0.092,13.1104,13.74573,0.00101,13.27075,13.22457,0.028798,0.69829,0.96905,0.69857,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:36:17,74770469.304,0.1,0,390240,0,1,0,0,11.4,13.251,0.163,0.163,0.091,13.1104,13.74573,0.00146,13.24887,13.22457,0.028798,0.69829,0.96905,0.69857,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:36:17,74770469.504,0.1,0,390240,0,1,0,0,11.4,13.255,-0.13,-0.13,0.091,13.1104,13.74573,0.00011,13.25452,13.22457,0.028798,0.69829,0.96905,0.69857,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:36:17,74770469.704,0.1,0,390240,0,1,0,0,11.4,13.255,0.115,0.115,0.089,13.1104,13.74573,0.00123,13.2534,13.22457,0.028798,0.69829,0.96905,0.69857,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:36:18,74770469.904,0.1,0,390240,0,1,0,0,11.4,13.281,0.163,0.163,0.089,13.1104,13.74573,0.00146,13.2789,13.2246,0.029481,0.69829,0.96914,0.69857,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:36:18,74770470.104,0.1,0,390240,0,1,0,0,11.4,13.251,-0.179,-0.179,0.089,13.1104,13.74573,-0.00012,13.25048,13.2246,0.029481,0.69829,0.96914,0.69857,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:36:18,74770470.304,0.1,0,390240,0,1,0,0,11.4,13.247,0.115,0.115,0.086,13.1104,13.74573,0.00122,13.24486,13.2246,0.029481,0.69829,0.96914,0.69857,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:36:18,74770470.504,0.1,0,390240,0,1,0,0,11.4,13.264,0.115,0.115,0.086,13.1104,13.74573,0.00122,13.262,13.2246,0.029481,0.69829,0.96914,0.69857,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:36:18,74770470.704,0.1,0,390240,0,1,0,0,11.4,13.238,0.017,0.017,0.087,13.1104,13.74573,0.00077,13.23673,13.2246,0.029481,0.69829,0.96914,0.69857,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:36:19,74770470.904,0.1,0,390240,0,1,0,0,11.4,13.221,0.163,0.163,0.087,13.1104,13.74573,0.00145,13.2189,13.2246,0.029481,0.69829,0.96914,0.69857,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:36:19,74770471.104,0.1,0,390240,0,1,0,0,11.4,13.255,-0.13,-0.13,0.088,13.1104,13.74573,0.0001,13.25455,13.2246,0.029481,0.69829,0.96914,0.69857,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:36:19,74770471.304,0.1,0,390240,0,1,0,0,11.4,13.251,0.115,0.115,0.085,13.1104,13.74573,0.00122,13.24915,13.2246,0.029481,0.69829,0.96914,0.69857,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:36:19,74770471.504,0.1,0,390240,0,1,0,0,11.4,13.234,-0.081,-0.081,0.087,13.1104,13.74573,0.00032,13.2329,13.2246,0.029481,0.69829,0.96914,0.69857,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:36:19,74770471.704,0.1,0,390240,0,1,0,0,11.4,13.26,0.261,0.261,0.085,13.1104,13.74573,0.0019,13.25705,13.2246,0.029481,0.69829,0.96914,0.69857,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:36:20,74770471.904,0.1,0,390240,0,1,0,0,11.4,13.234,-0.081,-0.081,0.086,13.1104,13.74573,0.00032,13.23291,13.22463,0.050466,0.69829,0.96929,0.69857,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:36:20,74770472.104,0.1,0,390240,0,1,0,0,11.4,13.242,0.066,0.066,0.087,13.1104,13.74573,0.001,13.24079,13.22463,0.050466,0.69829,0.96929,0.69857,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:36:20,74770472.304,0.1,0,390240,0,1,0,0,11.4,13.242,0.066,0.066,0.085,13.1104,13.74573,0.001,13.24081,13.22463,0.050466,0.69829,0.96929,0.69857,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:36:20,74770472.504,0.1,0,390240,0,1,0,0,11.4,13.251,-0.081,-0.081,0.087,13.1104,13.74573,0.00032,13.25004,13.22463,0.050466,0.69829,0.96929,0.69857,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:36:20,74770472.704,0.1,0,390240,0,1,0,0,11.4,13.208,-0.277,-0.277,0.086,13.1104,13.74573,-0.00058,13.20808,13.22463,0.050466,0.69829,0.96929,0.69857,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:36:20,74770472.904,0.1,0,390240,0,1,0,0,11.4,13.234,-0.375,-0.375,0.085,13.1104,13.74573,-0.00103,13.23427,13.22463,0.050466,0.69829,0.96929,0.69857,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:36:20,74770473.104,0.1,0,390240,0,1,0,0,11.4,13.238,0.212,0.212,0.083,13.1104,13.74573,0.00167,13.23586,13.22463,0.050466,0.69829,0.96929,0.69857,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:36:20,74770473.304,0.1,0,390240,0,1,0,0,11.4,13.234,0.017,0.017,0.083,13.1104,13.74573,0.00077,13.23248,13.22463,0.050466,0.69829,0.96929,0.69857,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:36:21,74770473.504,0.1,0,390240,0,1,0,0,11.4,13.221,0.115,0.115,0.083,13.1104,13.74573,0.00121,13.21917,13.22463,0.050466,0.69829,0.96929,0.69857,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:36:21,74770473.704,0.1,0,390240,0,1,0,0,11.4,13.23,0.408,0.408,0.082,13.1104,13.74573,0.00257,13.22638,13.22463,0.050466,0.69829,0.96929,0.69857,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:36:21,74770473.904,0.1,0,390240,0,1,0,0,11.4,13.2,-0.032,-0.032,0.084,13.1104,13.74573,0.00054,13.1984,13.22468,0.020428,0.69829,0.96935,0.69857,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:36:21,74770474.104,0.1,0,390240,0,1,0,0,11.4,13.247,-0.081,-0.081,0.083,13.1104,13.74573,0.00031,13.24579,13.22468,0.020428,0.69829,0.96935,0.69857,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:36:21,74770474.304,0.1,0,390240,0,1,0,0,11.4,13.247,0.261,0.261,0.083,13.1104,13.74573,0.00189,13.24421,13.22468,0.020428,0.69829,0.96935,0.69857,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:36:22,74770474.504,0.1,0,390240,0,1,0,0,11.4,13.255,0.017,0.017,0.083,13.1104,13.74573,0.00076,13.25391,13.22468,0.020428,0.69829,0.96935,0.69857,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:36:22,74770474.704,0.1,0,390240,0,1,0,0,11.4,13.247,0.163,0.163,0.083,13.1104,13.74573,0.00144,13.24466,13.22468,0.020428,0.69829,0.96935,0.69857,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:36:22,74770474.904,0.1,0,390240,0,1,0,0,11.4,13.255,-0.277,-0.277,0.083,13.1104,13.74573,-0.00059,13.25527,13.22468,0.020428,0.69829,0.96935,0.69857,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:36:22,74770475.104,0.1,0,390240,0,1,0,0,11.4,13.234,0.408,0.408,0.082,13.1104,13.74573,0.00256,13.23068,13.22468,0.020428,0.69829,0.96935,0.69857,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:36:22,74770475.304,0.1,0,390240,0,1,0,0,11.4,13.23,0.506,0.506,0.084,13.1104,13.74573,0.00302,13.22592,13.22468,0.020428,0.69829,0.96935,0.69857,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:36:23,74770475.504,0.1,0,390240,0,1,0,0,11.4,13.268,0.31,0.31,0.085,13.1104,13.74573,0.00212,13.2654,13.22468,0.020428,0.69829,0.96935,0.69857,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:36:23,74770475.704,0.1,0,390240,0,1,0,0,11.4,13.29,0.212,0.212,0.088,13.1104,13.74573,0.00168,13.28726,13.22468,0.020428,0.69829,0.96935,0.69857,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:36:23,74770475.904,0.1,0,390240,0,1,0,0,11.4,13.23,0.163,0.163,0.088,13.1104,13.74573,0.00145,13.22746,13.2247,0.050375,0.69829,0.96951,0.69857,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:36:23,74770476.104,0.1,0,390240,0,1,0,0,11.4,13.23,0.408,0.408,0.089,13.11041,13.74573,0.00258,13.22633,13.2247,0.050375,0.69829,0.96951,0.69857,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:36:23,74770476.304,0.1,0,390240,0,1,0,0,11.4,13.247,0.212,0.212,0.09,13.11041,13.74573,0.00168,13.24437,13.2247,0.050375,0.69829,0.96951,0.69857,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:36:24,74770476.504,0.1,0,390240,0,1,0,0,11.4,13.234,0.212,0.212,0.09,13.11041,13.74573,0.00168,13.23151,13.2247,0.050375,0.69829,0.96951,0.69857,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:36:24,74770476.704,0.1,0,390240,0,1,0,0,11.4,13.247,0.017,0.017,0.091,13.11041,13.74573,0.00078,13.24527,13.2247,0.050375,0.69829,0.96951,0.69857,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:36:24,74770476.904,0.1,0,390240,0,1,0,0,11.4,13.272,0.163,0.163,0.09,13.11041,13.74573,0.00146,13.27032,13.2247,0.050375,0.69829,0.96951,0.69857,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:36:24,74770477.104,0.1,0,390240,0,1,0,0,11.4,13.251,0.163,0.163,0.09,13.11041,13.74573,0.00146,13.24888,13.2247,0.050375,0.69829,0.96951,0.69857,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:36:24,74770477.304,0.1,0,390240,0,1,0,0,11.4,13.242,0.163,0.163,0.09,13.11041,13.74573,0.00146,13.24031,13.2247,0.050375,0.69829,0.96951,0.69857,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:36:25,74770477.504,0.1,0,390240,0,1,0,0,11.4,13.302,0.212,0.212,0.089,13.11041,13.74573,0.00168,13.3001,13.2247,0.050375,0.69829,0.96951,0.69857,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:36:25,74770477.704,0.1,0,390240,0,1,0,0,11.4,13.272,0.066,0.066,0.089,13.11041,13.74573,0.001,13.27078,13.2247,0.050375,0.69829,0.96951,0.69857,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:36:25,74770477.904,0.1,0,390240,0,1,0,0,11.4,13.242,-0.13,-0.13,0.09,13.11041,13.74573,0.0001,13.24167,13.22475,0.002254,0.69829,0.96951,0.69857,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:36:25,74770478.104,0.1,0,390240,0,1,0,0,11.4,13.238,0.212,0.212,0.089,13.11041,13.74573,0.00168,13.23581,13.22475,0.002254,0.69829,0.96951,0.69857,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:36:25,74770478.304,0.1,0,390240,0,1,0,0,11.4,13.255,-0.375,-0.375,0.088,13.11041,13.74573,-0.00103,13.25568,13.22475,0.002254,0.69829,0.96951,0.69857,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:36:26,74770478.504,0.1,0,390240,0,1,0,0,11.4,13.212,0.163,0.163,0.087,13.11041,13.74573,0.00145,13.21033,13.22475,0.002254,0.69829,0.96951,0.69857,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:36:26,74770478.704,0.1,0,390240,0,1,0,0,11.4,13.234,0.408,0.408,0.087,13.11041,13.74573,0.00257,13.23063,13.22475,0.002254,0.69829,0.96951,0.69857,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:36:26,74770478.904,0.1,0,390240,0,1,0,0,11.4,13.585,17.136,17.136,0.11,13.11041,13.74573,0.07965,13.50446,13.22475,0.002254,0.6983,0.96951,0.69858,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:36:26,74770479.104,0.1,0,390240,0,1,0,0,11.4,13.611,27.847,27.847,0.275,13.11041,13.74573,0.12935,13.47905,13.22475,0.002254,0.69832,0.96951,0.69859,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:36:26,74770479.304,0.1,0,390240,0,1,0,0,11.4,13.624,30.88,30.88,0.504,13.11042,13.74573,0.14385,13.47576,13.22475,0.002254,0.69833,0.96951,0.69861,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:36:27,74770479.504,0.1,0,390240,0,1,0,0,11.4,13.611,31.613,31.613,0.749,13.11043,13.74573,0.1478,13.45722,13.22475,0.002254,0.69835,0.96951,0.69863,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:36:27,74770479.704,0.1,0,390240,0,1,0,0,11.4,13.637,32.2,32.2,0.992,13.11044,13.74573,0.15109,13.47793,13.22475,0.002254,0.69837,0.96951,0.69865,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:36:27,74770479.904,0.1,0,390240,0,1,0,0,11.4,13.611,32.249,32.249,1.233,13.11045,13.74573,0.1519,13.44968,13.22481,0.248581,0.69839,0.97044,0.69867,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:36:27,74770480.104,0.1,0,390240,0,1,0,0,11.4,13.641,32.004,32.004,1.471,13.11046,13.74573,0.15136,13.47851,13.22481,0.248581,0.69841,0.97044,0.69869,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:36:27,74770480.304,0.1,0,390240,0,1,0,0,11.4,13.645,32.102,32.102,1.707,13.11047,13.74573,0.1524,13.48005,13.22481,0.248581,0.69843,0.97044,0.69871,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:36:28,74770480.504,0.1,0,390240,0,1,0,0,11.4,13.658,32.151,32.151,1.937,13.11048,13.74573,0.15322,13.49041,13.22481,0.248581,0.69845,0.97044,0.69873,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:36:28,74770480.704,0.1,0,390240,0,1,0,0,11.4,13.637,31.907,31.907,2.162,13.11049,13.74573,0.15267,13.46785,13.22481,0.248581,0.69847,0.97044,0.69874,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:36:28,74770480.904,0.1,0,390240,0,1,0,0,11.4,13.658,31.907,31.907,2.382,13.1105,13.74573,0.15325,13.48706,13.22481,0.248581,0.69849,0.97044,0.69876,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:36:28,74770481.104,0.1,0,390240,0,1,0,0,11.4,13.667,32.102,32.102,2.599,13.11051,13.74573,0.15473,13.49251,13.22481,0.248581,0.6985,0.97044,0.69878,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:36:28,74770481.304,0.1,0,390240,0,1,0,0,11.4,13.65,32.396,32.396,2.813,13.11052,13.74573,0.15666,13.47179,13.22481,0.248581,0.69852,0.97044,0.6988,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:36:29,74770481.504,0.1,0,390240,0,1,0,0,11.4,13.645,32.249,32.249,3.024,13.11053,13.74573,0.15657,13.46598,13.22481,0.248581,0.69854,0.97044,0.69882,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:36:29,74770481.704,0.1,0,390240,0,1,0,0,11.4,13.675,32.053,32.053,3.231,13.11054,13.74573,0.15624,13.49471,13.22481,0.248581,0.69856,0.97044,0.69884,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:36:29,74770481.904,0.1,0,390240,0,1,0,0,11.4,13.684,31.613,31.613,3.434,13.11054,13.74573,0.15479,13.50315,13.22511,0.250907,0.69858,0.97137,0.69886,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:36:29,74770482.104,0.1,0,390240,0,1,0,0,11.4,13.632,31.809,31.809,3.632,13.11055,13.74573,0.15626,13.44866,13.22511,0.250907,0.6986,0.97137,0.69888,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:36:29,74770482.304,0.1,0,390240,0,1,0,0,11.4,13.65,31.711,31.711,3.829,13.11056,13.74573,0.15638,13.46412,13.22511,0.250907,0.69862,0.97137,0.6989,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:36:29,74770482.504,0.1,0,390240,0,1,0,0,11.4,13.645,32.004,32.004,4.02,13.11057,13.74573,0.15829,13.45636,13.22511,0.250907,0.69864,0.97137,0.69892,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:36:29,74770482.704,0.1,0,390240,0,1,0,0,11.4,13.675,31.809,31.809,4.209,13.11058,13.74573,0.15795,13.48517,13.22511,0.250907,0.69866,0.97137,0.69893,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:36:29,74770482.904,0.1,0,390240,0,1,0,0,11.4,13.667,32.151,32.151,4.395,13.11059,13.74573,0.16009,13.47293,13.22511,0.250907,0.69867,0.97137,0.69895,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:36:30,74770483.104,0.1,0,390240,0,1,0,0,11.4,13.684,31.809,31.809,4.579,13.1106,13.74573,0.15908,13.48957,13.22511,0.250907,0.69869,0.97137,0.69897,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:36:30,74770483.304,0.1,0,390240,0,1,0,0,11.4,13.697,32.053,32.053,4.76,13.11061,13.74573,0.16077,13.49922,13.22511,0.250907,0.69871,0.97137,0.69899,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:36:30,74770483.504,0.1,0,390240,0,1,0,0,11.4,13.667,32.298,32.298,4.939,13.11062,13.74573,0.16246,13.466,13.22511,0.250907,0.69873,0.97137,0.69901,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:36:30,74770483.704,0.1,0,390240,0,1,0,0,11.4,13.667,31.711,31.711,5.115,13.11063,13.74573,0.16032,13.46666,13.22511,0.250907,0.69875,0.97137,0.69903,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:36:30,74770483.904,0.1,0,390240,0,1,0,0,11.4,13.645,31.662,31.662,5.287,13.11064,13.74573,0.16064,13.44343,13.22542,0.248125,0.69877,0.97229,0.69905,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:36:31,74770484.104,0.1,0,390240,0,1,0,0,11.4,13.693,32.053,32.053,5.456,13.11065,13.74573,0.163,13.48676,13.22542,0.248125,0.69879,0.97229,0.69907,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:36:31,74770484.304,0.1,0,390240,0,1,0,0,11.4,13.71,31.711,31.711,5.624,13.11066,13.74573,0.16197,13.50348,13.22542,0.248125,0.69881,0.97229,0.69908,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:36:31,74770484.504,0.1,0,390240,0,1,0,0,11.4,13.697,31.858,31.858,5.788,13.11067,13.74573,0.1632,13.48794,13.22542,0.248125,0.69883,0.97229,0.6991,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:36:31,74770484.704,0.1,0,390240,0,1,0,0,11.4,13.654,31.76,31.76,5.951,13.11068,13.74573,0.1633,13.44353,13.22542,0.248125,0.69884,0.97229,0.69912,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:36:31,74770484.904,0.1,0,390240,0,1,0,0,11.4,13.701,31.76,31.76,6.111,13.11069,13.74573,0.16385,13.48871,13.22542,0.248125,0.69886,0.97229,0.69914,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:36:32,74770485.104,0.1,0,390240,0,1,0,0,11.4,13.663,31.956,31.956,6.27,13.1107,13.74573,0.1653,13.44725,13.22542,0.248125,0.69888,0.97229,0.69916,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:36:32,74770485.304,0.1,0,390240,0,1,0,0,11.4,13.688,31.956,31.956,6.427,13.11071,13.74573,0.16585,13.47099,13.22542,0.248125,0.6989,0.97229,0.69918,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:36:32,74770485.504,0.1,0,390240,0,1,0,0,11.4,13.663,32.445,32.445,6.582,13.11071,13.74573,0.16865,13.44105,13.22542,0.248125,0.69892,0.97229,0.6992,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:36:32,74770485.704,0.1,0,390240,0,1,0,0,11.4,13.705,31.858,31.858,6.737,13.11072,13.74573,0.1665,13.48465,13.22542,0.248125,0.69894,0.97229,0.69922,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:36:32,74770485.904,0.1,0,390240,0,1,0,0,11.4,13.667,31.907,31.907,6.885,13.11073,13.74573,0.16726,13.44393,13.22572,0.242629,0.69896,0.97319,0.69924,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:36:33,74770486.104,0.1,0,390240,0,1,0,0,11.4,13.71,31.662,31.662,7.034,13.11074,13.74573,0.16668,13.486,13.22572,0.242629,0.69898,0.97319,0.69926,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:36:33,74770486.304,0.1,0,390240,0,1,0,0,11.4,13.667,31.76,31.76,7.179,13.11075,13.74573,0.16767,13.44077,13.22572,0.242629,0.699,0.97319,0.69927,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:36:33,74770486.504,0.1,0,390240,0,1,0,0,11.4,13.688,31.613,31.613,7.323,13.11076,13.74573,0.16753,13.46097,13.22572,0.242629,0.69901,0.97319,0.69929,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:36:33,74770486.704,0.1,0,390240,0,1,0,0,11.4,13.714,32.298,32.298,7.464,13.11077,13.74573,0.17122,13.48165,13.22572,0.242629,0.69903,0.97319,0.69931,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:36:33,74770486.904,0.1,0,390240,0,1,0,0,11.4,13.684,31.858,31.858,7.604,13.11078,13.74573,0.16973,13.45179,13.22572,0.242629,0.69905,0.97319,0.69933,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:36:34,74770487.104,0.1,0,390240,0,1,0,0,11.4,13.68,32.004,32.004,7.742,13.11079,13.74573,0.17093,13.44496,13.22572,0.242629,0.69907,0.97319,0.69935,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:36:34,74770487.304,0.1,0,390240,0,1,0,0,11.4,13.718,31.564,31.564,7.878,13.1108,13.74573,0.16944,13.48372,13.22572,0.242629,0.69909,0.97319,0.69937,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:36:34,74770487.504,0.1,0,390240,0,1,0,0,11.4,13.65,31.809,31.809,8.012,13.11081,13.74573,0.17109,13.41216,13.22572,0.242629,0.69911,0.97319,0.69939,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:36:34,74770487.704,0.1,0,390240,0,1,0,0,11.4,13.663,32.249,32.249,8.145,13.11082,13.74573,0.17365,13.42113,13.22572,0.242629,0.69913,0.97319,0.69941,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:36:34,74770487.904,0.1,0,390240,0,1,0,0,11.4,13.701,32.396,32.396,8.278,13.11083,13.74573,0.17486,13.45717,13.22602,0.241786,0.69915,0.97409,0.69942,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:36:35,74770488.104,0.1,0,390240,0,1,0,0,11.4,13.675,32.445,32.445,8.412,13.11084,13.74573,0.17563,13.42934,13.22602,0.241786,0.69917,0.97409,0.69944,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:36:35,74770488.304,0.1,0,390240,0,1,0,0,11.4,13.688,32.151,32.151,8.542,13.11085,13.74573,0.17481,13.44171,13.22602,0.241786,0.69919,0.97409,0.69946,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:36:35,74770488.504,0.1,0,390240,0,1,0,0,11.4,13.684,32.542,32.542,8.672,13.11086,13.74573,0.17715,13.43375,13.22602,0.241786,0.6992,0.97409,0.69948,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:36:35,74770488.704,0.1,0,390240,0,1,0,0,11.4,13.697,32.2,32.2,8.801,13.11087,13.74573,0.1761,13.44635,13.22602,0.241786,0.69922,0.97409,0.6995,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:36:35,74770488.904,0.1,0,390240,0,1,0,0,11.4,13.693,32.053,32.053,8.926,13.11088,13.74573,0.17596,13.44092,13.22602,0.241786,0.69924,0.97409,0.69952,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:36:36,74770489.104,0.1,0,390240,0,1,0,0,11.4,13.727,32.102,32.102,9.049,13.11089,13.74573,0.17671,13.47319,13.22602,0.241786,0.69926,0.97409,0.69954,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:36:36,74770489.304,0.1,0,390240,0,1,0,0,11.4,13.718,32.2,32.2,9.171,13.1109,13.74573,0.17768,13.46237,13.22602,0.241786,0.69928,0.97409,0.69956,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:36:36,74770489.504,0.1,0,390240,0,1,0,0,11.4,13.714,31.907,31.907,9.291,13.1109,13.74573,0.17685,13.45765,13.22602,0.241786,0.6993,0.97409,0.69958,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:36:36,74770489.704,0.1,0,390240,0,1,0,0,11.4,13.701,32.347,32.347,9.409,13.11091,13.74573,0.1794,13.44098,13.22602,0.241786,0.69932,0.97409,0.6996,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:36:36,74770489.904,0.1,0,390240,0,1,0,0,11.4,13.693,32.151,32.151,9.528,13.11092,13.74573,0.17902,13.43152,13.22632,0.22302,0.69934,0.97494,0.69962,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:36:37,74770490.104,0.1,0,390240,0,1,0,0,11.4,13.714,32.396,32.396,9.645,13.11093,13.74573,0.18067,13.45006,13.22632,0.22302,0.69936,0.97494,0.69963,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:36:37,74770490.304,0.1,0,390240,0,1,0,0,11.4,13.693,31.907,31.907,9.76,13.11094,13.74573,0.17894,13.42912,13.22632,0.22302,0.69938,0.97494,0.69965,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:36:37,74770490.504,0.1,0,390240,0,1,0,0,11.4,13.701,32.2,32.2,9.874,13.11095,13.74573,0.1808,13.43459,13.22632,0.22302,0.69939,0.97494,0.69967,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:36:37,74770490.704,0.1,0,390240,0,1,0,0,11.4,13.697,32.151,32.151,9.987,13.11096,13.74573,0.18109,13.42878,13.22632,0.22302,0.69941,0.97494,0.69969,,,,,,,,,,,,,,,,
